기업명,산업분류,게시판번호,점수,질문,답변
한국전력공사,사무담당자,235063,2.0,한국전력공사에 지원하게 된 동기 희망 직무를 선택한 이유 그리고 입사 후 어떤 업무를 하고 싶은지를 본인의 교육 경험 경력사항 등과 연계하여 구체적으로 기술하여 주십시오 ,새로운 에너지의 미래를 그리다 한국전력공사는 이전부터 오랜 시간 전기로 국민의 일상과 삶을 지켜왔습니다 차세대 SCADA 시스템 운영 송배전사업 전기 수요관리 사업 등을 통해 국내 전력 공급의 효율을 높이고 있습니다 이뿐만 아니라 최근에는 차 산업혁명의 흐름에 맞춰 스마트 에너지시티사업을 이끌고 있고 한걸음 더 나아가 스마트한전 파워 플래너 등의 어플리케이션을 출시하며 변화하는 시대에 대응하는 소비자서비스를 선보였습니다 이런 한국전력공사의 일원으로서 대한민국의 새로운 에너지의 미래를 그려가고 싶습니다아쉬운점   마을기업 경영지원 부서에서 인턴으로 근무하며 식품분야 마을기업을 지원하는 업무를 보조한 경험이 있습니다 인턴으로 근무하며 마을기업의 원활한 홍보 및 운영을 위한 다양한 교육을 제공했습니다 또한 지원 대상으로 선정된 마을기업들에 위생설비를 설치하고 컨설팅을 주선하며 마을기업의 성장을 위해 노력했습니다 개월이 조금 넘는 인턴 기간 동안 업무를 통해 해당 마을기업의 경영환경을 분석함으로써 니즈를 파악하고 이에 적절히 대응하는 법을 배웠습니다 또한 마을기업 사장님들인 고객의 요청에 적극적으로 귀 기울이는 자세를 함양했습니다 이러한 경험을 바탕으로 한국전력공사의 경영기획직무 실무자로서 전력 산업의 트렌드에 맞는 전략을 세우고 적절한 경영계획을 수립하겠습니다아쉬운점  아쉬운점  일반적으로 많은 지원자들이 잘 못 이해하고 쓴 것과 동일한 방식으로 작성된 지원동기입니다 자신의 이야기는 하나도 없고 흔히 알고 있는 회사 특징을 나열하고 마지막 한 줄에 동기처럼 보이는 글로 마무리한 글입니다 차별화된 내용이 전혀 없습니다아쉬운점  질문을 보면 교육 경험 경력사항과 연계하여 쓰라고 했습니다 이 말은 다양한 경험과 준비 과정을 제시하며 공감할 수 있도록 쓰라는 내용입니다 지원자의 희망직무 선택동기와 입사 후 하고 싶은 일은 단 하나의 경험만으로 설명이 될 정도로 체계적으로 결정되지 않았다는 것을 의미합니다
한국전력공사,사무담당자,235063,2.0,최근 한국전력공사 또는 한국전력공사의 사업과 관련된 주요 이슈에 대해 한 가지를 언급하고 그것에 대한 본인의 견해문제의 원인 개선방안 등 포함를 기술하여 주십시오 ,한국전력공사는 융합 기술을 활용하여 효율적인 전력 공급과 에너지 절감을 위해 힘쓰는 한국의 대표 에너지 공급자입니다 한국의 전력 공급을 관리하는 한국전력공사인 만큼 모든 국민이 원활한 생활 유지를 위해 필요한 적정량의 전기를 소비할 수 있도록 에너지복지 개선을 위해서도 노력하고 있습니다 현재 한국전력공사는 저소득층을 대상으로 체납 전기요금을 지원하는 등 다양한 에너지 복지 향상 프로그램을 운영 중입니다 아쉬운점   한국전력공사가 현재 진행 중인 사업 중 에너지복지에 도움이 될 수 있는 또 다른 사업은 EERS에너지효율 향상 의무화 제도시범사업입니다 년 기준 년까지 약 GWh의 에너지 절감을 목표로 에너지 효율 향상 사업에 매진하고 있습니다 그러나 이는 한국전력공사에 큰 부담이기도 합니다 막대한 초기투자가 필요하기 때문에 매출의 감소와 증가하는 투자비용까지 부담해야 합니다 아쉬운점 따라서 한국전력공사에 큰 부담이 되지 않는 선에서 여러 사례를 참고하여 국내의 현 에너지효율 상황에 맞는 적정 목표치를 설정해야 합니다 또한 정부 보조금과 세제혜택을 적극적으로 활용해야 합니다아쉬운점  아쉬운점  불필요한 배경 설명입니다 구색을 갖춰 쓰는 것보다 질문에 대해 제대로 대응하는 것이 더 중요합니다 문제의 원인 개선 방향을 제시하려면 배경 설명은 최소화 해야 합니다아쉬운점  이슈 한 가지를 제시하라고 했는데 지원자는 두가지 제시하고 있습니다 저소득층 대상 체납 전기요금 또는 EERS 중 한 가지에 집중할 필요가 있습니다아쉬운점  누구나 할 수 있는 상식적인 견해라는 점에서 호감이 떨어집니다
한국전력공사,사무담당자,200272,2.0,한국전력공사의 가지 인재상통섭형 인재 기업가형 인재 가치창조형 인재 도전적 인재 중 본인과 가장 부합된다고 생각하는 인재상을 두 가지 선택하여 그렇게 생각하는 이유를 본인의 교육 경험 경력사항 등 구체적인 사례를 들어 기술하여 주십시오,저는 기업가형 인재와 도전적 인재에 부합합니다좋은점   첫째로 저는 기업가형 인재입니다 뮤지컬 동아리에서 활동하면서 뮤지컬 공연의 성공적 진행을 위해 열정적으로 노력했던 경험이 있습니다 뮤지컬 준비에 필요한 자금을 마련하기 위해 학교 인근의 가게 사장님들을 찾아가서 후원금을 받았습니다 또한 공연 장소를 대여하고 의상과 소품을 대여하는 과정에 열정적으로 참여하였습니다 게다가 공연을 홍보하는 과정에서 개인 스케줄을 핑계로 소극적이던 구성원들을 설득하여 함께 적극적으로 홍보하였습니다 이러한 노력으로 티켓 판매율  이상을 달성하며 공연을 성공적으로 마쳤습니다 이러한 경험을 토대로 한국전력공사에서도 조직의 발전을 위해 고민하는 사원이 되겠습니다아쉬운점   둘째로 저는 도전적 인재입니다 학창 시절 공군 통역 장교 시험을 위해 준비했지만 탈락했던 경험이 있습니다 하지만 이러한 실패에 좌절하지 않고 이를 성장을 위한 발판으로 삼아 병사로 입대 후 중국어 정복이라는 목표로 공부를 하였습니다 그리고 년 이내 HSK 급을 달성하자는 최종 목표를 갖고 문제집을 사서 공부하기 시작했습니다 교대근무로 인해 밤낮이 바뀌는 생활과 공부에 집중하기 힘든 소대의 분위기가 있었지만 목표를 향하여 꾸준히 정진하였습니다 그래서 HSK 급을 거치고 급을 거치고 최종적으로 전역 직전 HSK 급을 달성하게 되었습니다 이러한 경험을 토대로 실패에 좌절하지 않고 전화위복의 기회로 삼아 도전하는 인재가 되겠습니다 아쉬운점  좋은점  결론을 글 서두에 명쾌하게 제시한 점이 좋습니다아쉬운점  질문을 하겠습니다 지원자가 이 경험이 있다고 인사담당자는 지원자가 기업가형 인재라는 것을 믿어야 하나요  이 말은 단 하나의 사례로 자신의 주장을 공감시키기에는 부족함이 있다는 것입니다  짧고 핵심적인 내용으로 가지 근거를 제시하는 것이 더 효과적이고 이렇게 할 때 자신의 경험을 더 많이 소개할 수 있습니다아쉬운점  이 내용 역시 이 것만으로 지원자의 도전성을 공감할 수 없다는 점이 문제입니다 
한국전력공사,사무담당자,200272,2.0,한국전력공사에 지원하게 된 동기 희망 직무를 선택한 이유 그리고 입사 후 어떤 업무를 하고 싶은지를 본인의 교육 경험 경력사항 등과 연계하여 구체적으로 기술 하여 주십시오,타인과 사회에 기여할 수 있는 사람이 되기를 희망하기에 한국전력공사에 지원하게 되었습니다 장애인 재활학교에서 봉사 활동을 하면서 사회에 기여하는 것의 소중한 가치를 배웠습니다 저의 가르침으로 아이들이 문제를 이해하고 스스로 풀어나가는 모습을 보면서 보람을 느꼈습니다 그래서 국민에게 원활한 전력 공급을 통해 사회에 기여 하는 한국전력공사에 일함으로써 공익에 기여하는 사람이 되고 싶습니다 아쉬운점   제가 사무직을 선택한 이유는 한 회사의 인사지원팀에서 인턴 활동을 하면서 조직 경영 전반의 support 직군의 중요성을 느꼈기 때문입니다 사무직군은 조직의 경영정책을 수립하고 조직이 목표를 달성하도록 이끄는 역할은 한다고 생각합니다 그렇기 때문에 사무직군으로 일하면서 조직이 발전할 수 있도록 돕는 역할을 하고 싶다는 생각을 했습니다  저는 입사 후 인사 직무에서 일하며 인사 제도 기획을 통해 조직 구성원들의 motivation을 자극하고 조직의 생산성을 향상시키고 싶습니다 인사팀 인턴 활동을 통해 조직의 발전을 위한 평가 및 보상 제도의 중요성을 느꼈습니다 그래서 더 나은 인사 제도를 기획하여 조직의 발전에 기여하겠습니다좋은점  아쉬운점  이상하게도 공공기관에 지원하는 많은 지원자들이 이와 비슷하게 지원동기를 씁니다 그 이유는 무엇일까요 이렇게 쓰는 것이 좋아 보여서 일 것입니다 진정성을 느낄 수 없는 지원 동기입니다 많은 지원자들의 지원동기와 다를 게 없는 평범하고 식상한 내용이라는 것입니다 좋은점  자신이 하고 싶다고 한 일과 과거 경험이 연관성이 있다는 점이 호감을 줍니다
한국전력공사,사무담당자,200272,2.0,최근 한국전력공사 또는 한국전력공사의 사업과 관련된 주요 이슈에 대해 한 가지를 언급하고 그것에 대한 본인의 견해문제의 원인 개선방안 등 포함를 기술하여 주십시오 ,한국전력공사는 정부의 스마트시티 정책에 따라 스마트 에너지 시티 사업을 추진하고 있습니다 차 산업혁명을 통해 산업 간의 경계가 허물어지고 친환경에 대한 관심이 제고됨에 따라 스마트 에너지 시티를 구현하는 것은 세계적으로도 상징적인 일이 될 것이라 생각합니다 하지만 이러한 도시를 실현시키는 데는 많은 관련 기관과의 협력이 필요하기에 장기간의 시간이 소요될 것입니다 그래서 스마트 에너지 시티를 구축하기 전에 대중들에게 이 사업을 홍보하고 다양한 전략을 통해 에너지와 친환경에 대한 관심을 도모하여 국민들의 무분별한 에너지 사용에 대한 경각심을 키울 수 있다고 생각합니다 국민들이 자발적으로 에너지 사용을 줄이는 것도 하나의 에너지 시티가 될 수 있다고 생각합니다 홍콩의 한 섬에서는 환경오염을 고려하여 최소한의 버스 외에 차량을 반입하지 않는다고 합니다 이러한 사례들을 적극적으로 홍보하고 벤치마킹하여 국민들에게 대기가스 오염의 심각성을 알리고 친환경 전기차나 전동기 자전거 등의 다른 교통수단을 홍보할 수 있다고 생각합니다 기술 발전뿐만 아니라 국민들의 라이프스타일에 친환경이 자리 잡을 때 진정한 스마트 에너지 시티가 구축될 수 있다고 생각합니다아쉬운점  아쉬운점  특별히 문제가 있는 내용은 아닙니다 하지만 그렇다고 아주 호감이 가는 내용도 아니라는 점이 아쉽습니다 지원자는 이 내용에서 홍보를 이야기하고 있습니다 가능하다면 지원자가 인사업무에 관심이 있으니 사업과 관련한 이슈를 인사적 차원에서 해결 개선하는 방안을 제시하는 것이 좋지 않을까요
한국전력공사,전기기사,199514,3.0,우리공사 및 지원한 직무에 관심이 생긴 계기를 기술하고 우리공사에서 근무하면서 어떤 부분을 성취하고 싶은지 기술해 주세요,우연한 호기심이 만들어낸 인연 중학교 학년 때 저희 어머니께서는 저번 달에는 전기 사용량이 많아 전기요금이 높게 나왔다고 하셨습니다 이때 전기는 눈에 보이지 않는데 어떻게 만들어지고 왜 비싼가라는 의문을 가지게 되었습니다 그렇게 대한민국의 전력공급을 담당하는 한국전력공사에 대해 호기심을 가지고 알아가게 되었습니다 한국전력공사를 알아보며 놀란 것은 대한민국의 전기요금이 다른 국가들에 비해 절반 정도 되는 수준이라는 것을 알게 되었습니다 또한 한국전력공사는 년에 걸친 승압 사업 한국 표준형 원전 설립등의 전력을 값싼 가격에 공급하기 위한 다양한 사업을 추진하였습니다 고등학교에서 전기를 전공하시는 담당 선생님께서는 저에게 전기 기술은 지금까지 많은 발전을 해왔고 아직도 많은 발전이 있어야 하는 분야라고 설명해주셨습니다 이에 방대한 지식을 쌓을 수 있고 지속적인 발전을 통해 새로운 지식을 얻을 수 있다는 점이 매력적이라고 생각하여 배워나가겠다고 다짐하였습니다 이에 대한민국의 전력공급 담당하는 한국전력공사에 입사하겠다고 하였습니다아쉬운점   명절 때마다 시골에 계시는 할머니 댁에 방문하고는 하였습니다 할머니가 계시는 동네는 제가 사는 곳과는 다르게 전봇대의 전기 배선이 어지럽게 얽혀있고 어떤 부분은 위험할 수 있다고 느껴질 정도로 노출되어 있었습니다 한국전력공사에 입사하여 시골 또는 사회적 약자를 위해 노후화된 전기 설비를 점검하고 보수하는 일에 참여하고 싶습니다 또한 이에 더불어 어르신분들께 전기 설비의 위험성을 알려 안전의식을 강화하여 전기 사고를 예방하여 국민에게 안전과 행복을 보장해드리고 싶습니다좋은점  아쉬운점  결론을 먼저 제시하고 그와 관련한 근거를 핵심 위주로 제시하면 더 읽기 편한 글이 될 것입니다 이 부분은 회사 지원동기와 지원 직무에 관심이 생긴 계기에 해당되는 부분입니다 현재 내용은 회사 지원동기 위주로 작성되어 있고 내용이 불필요하게 구구절절 설명되어 있습니다 지원 직무에 대해 관심이 생긴 계기도 명확하게 작성하기 않았습니다 글 서두에 회사 지원동기는 이고 직무에 관심이 생긴 계기는 이다 를 먼저 제시해 주고 글을 써 내려가는 것이 더 효과적인 방법입니다좋은점  거창하지 않은 점 자신의 경험에 잘 연결해서 썼다는 점 요구한 사항을 명확히 제시한 점이 좋습니다
한국전력공사,전기기사,199514,3.0,지원분야와 관련된 우리 공사의 주요 사업 중 본인이 어떤 부분에 기여하고 싶은지 기술해 주십시오본인의 직무역량 및 강점을 중심으로 기술하며 직무역량 및 강점이 잘 나타난 사례를 포함하여 기술,방학 동안 실습을 진행하면서 친구들에게 얻은 제 별명은 실습선생입니다 이러한 별명은 전기기능사 실기를 연습하면서 친구들의 문제점을 찾고 고쳐주었기 때문이었습니다 담당 선생님께서는 전기기능사 실기 합격을 위해 한 달이라는 기간 동안 기초부터 천천히 연습하자는 목표를 세우셨습니다 실습을 진행해 나가면서 저는 합격하기 위해 쉬지 않고 노력하여 남들보다 빠르게 실습을 진행해 나갔습니다 이에 선생님께서는 저에게 선생님을 대신하여 친구들의 문제점을 찾아주고 고쳐야 할 점을 알려주는 역할을 맡기셨습니다 저게 친구들이 실습을 진행하면서 문제가 생길 때마다 해결해주었기에 친구들 또한 항상 저에게 찾지 못하는 문제를 해결해 달라고 요청하였습니다 이때 저는 제 것을 완성하는 것보다 다른 사람이 찾지 못한 문제점을 찾아 해결하는 것에 흥미를 느꼈고 이 흥미를 직업으로 발전시켜 나아가기 위해 노력하였습니다 또한 친구들의 문제를 해결해주면서 선생님에게 나중에 전기 설비를 유지 보수하는 업무를 진행하면 잘할 수 있겠구나라는 칭찬을 들기도 하였습니다아쉬운점  제가 한국전력공사에 입사한다면 실습으로 얻은 유지보수 능력을 송배전 사업부문에서 송배전 설비를 보수하는 데 이바지할 것입니다 또한 기존의 배전설비 점검에 힘써 자연재해에 의한 고장 발생 또는 안전사고를 예방하고 싶습니다 이에 멈추지 않고 더 다양한 지식을 배워 기존의 배전설비를 지중배전설비로 교체하는 작업을 통해 국민에게 더욱 안정적으로 전력을 공급하여 국가 발전에 힘쓰고 싶습니다아쉬운점  아쉬운점  이 내용을 다 읽어 보았을 때 결국 지원자의 직무 역량이 무엇인지 알 수 없다는 점이 아쉽습니다 결론적으로 실습을 잘했다는 것인데 그 결과 무엇을 알고 있고 어떤 지식을 쌓았는지 그리고 그 지식이 실무에 어떻게 쓰일 수 있는지 구체적으로 제시하고 있지 않다는 점이 아쉽습니다아쉬운점  이 부분은 입사 후 기여하고 싶은 부분인데 이 내용은 본 항목의 글 서두에 배치되어야 합니다 그리고 나서 자신이 송배전 설비 보수 업무와 관련하여 어떤 직무 능력을 보유하고 있는지 제시하면 읽기에 더 편한 글이 됩니다
한국전력공사,전기기사,199514,3.0,의사소통 과정에서 발생한 오해를 풀기 위해 노력을 기울였던 경험에 대해 기술해 주세요당시 상황과 오해의 원인 해결 노력 결과를 포함하여 기술,언제나 정확하고 실행하기 전에 다시 한 번 생각해보자 저희 학교에는 방송부가 방과 후에 한 달 동안 학교홍보 영상을 만들어 축제의 한 부분으로 발표하는 전통이 있었습니다 하지만 축제를 진행하면서 학생회 진행자가 기존의 대본에는 정말 재밌는 영상이었습니다로 기재되어 있었지만 현장에서는 아 좀 재미없었지요라고 하였습니다 방송부원들은 학생회에서 대본을 바꾸어 방송부를 비난하려 하였다고 오해하였고 방송부장인 저에게 불만을 표출하였습니다 다음날 방송부원 한 명이 방송부가 운영하는 페이지에서 학생회의 모든 권한을 해지해버렸습니다 학생회는 학생들과의 소통을 위해 페이지에 글을 올리는 것이 필요하였습니다 이에 학생회에서는 자신들의 결정이 아니라 사회자의 독단적인 결정에 따라 발생한 오해라고 설명하였지만 방송부원들의 오해는 깊어져 학생회의 말을 믿지 않았습니다 하지만 학교에서 행사가 있거나 문제가 발생하였을 때 방송부와 학생회는 협력하여야 했고 싸우면 서로에게 좋지 않은 결과만 나오기 때문에 방송부장인 저는 오해를 해결해야겠다고 결정하였습니다아쉬운점  먼저 견해 차이가 있는 집단의 대표 명을 모으고 오해를 풀기 위해 당사자들의 억울함을 듣고 서로가 어떻게 해줬으면 좋겠는지 들어보았습니다 제가 중립적인 입장이 되어 방송부와 학생회의 오해와 견해 차이를 들어보고 서로가 충분히 이해할 수 있는 합당한 결과를 표출해냈습니다 이러한 과정을 거친 결과 사회자는 방송부에 사과하고 방송부는 학생회에 사과하고 모든 권한을 다시 원래 자리로 되돌려야 하여야 했고 빨리 다시 업무를 정상화할 수 있었습니다아쉬운점   사내에서 업무의 잘못된 판단과 오해는 조직의 결속을 느슨하게 만듭니다 또한 송배전 분야에서 업무전달의 오해는 직원의 안전과도 직결되어 회사에 손실을 줄 수 있습니다 한국전력공사에서 기존에 운용 중인 설비에 문제가 생기면 꼼꼼한 업무 전달을 통해 문제를 신속 정확하게 해결할 것입니다좋은점  아쉬운점  이 항목은 문제를 해결하기 위해 노력한 과정이 강조되어야 하는 항목인데 배경 설명을 너무 구구절절하게 하고 있습니다 핵심 위주로 당시 상황과 오해의 원인을 정리할 필요가 있습니다아쉬운점  이 부분이 문제를 해결해 나가는 과정에 대한 부분인데 그 과정이 너무 간단하고 단순해 보여서 특별히 어려운 문제처럼 보이지 않는다는 점이 아쉽습니다 지원자의 노력이 돋보일 수 있도록 구체적인 과정에 소개되면 좋겠습니다좋은점  결과에 해당되는 부분입니다 이 경험이 실제 현업에서 어떻게 활용되고 도움이 될 수 있을지에 대해 설명한 점이 좋습니다
한국전력공사,전기기사,199514,3.0,귀하가 스스로 문제를 발견하고 이를 해결했던 경험에 대해 기술해 주세요문제 발견 계기 및 해겨로가정 해결방법 선택이유 결과를 포함하여 기술,년 동안 학교에서 실습을 진행하면서 무언가 이상한 점을 느꼈습니다 실습을 진행하던 어느 날 주위를 둘러보았는데 실습을 진행하는 다른 친구들이 각자 실습을 완료하기까지 걸리는 시간에 편차가 있다는 것을 알게 되었습니다 당시 학교의 실습은 모든 친구가 각각 주어진 과제를 완료하여야 다음 과제로 넘어가는 구조를 가졌었습니다 기존의 실습과제를 빠르게 끝내지 못하는 친구들은 시간이 지날수록 실습에 흥미를 잃어 갔지만 실습을 빠르게 해내는 친구들은 더 많은 것을 배우기를 원하였습니다 하지만 견해가 다른 두 집단은 반대 집단의 입장과 이유를 이해하려 조차하지 않았습니다 그래서 시간이 지날수록 두 집단의 편차와 의견은 더욱 멀어지기만 할 뿐이었습니다좋은점  저는 실습을 효율적으로 진행하기 위해서는 두 집단 사이에 존재하는 편차를 해소하여야 한다고 생각하였고 선생님에게 다음과 같은 방법을 제안하였습니다 첫 번째 친구들의 실습에 대한 전반적인 이해수준을 높이기 위해 진행이 느린 친구와 빠른 친구를 한 조로 구성하여 서로 도와주며 경험을 공유할 수 있도록 하였습니다 두 번째 실습 중 서로 말하지 못하였던 어려움을 말하고 극복할 방법을 제안하는 자리를 마련하였습니다 이러한 방법은 빠른 기간에 선생님의 압박 없이 서로가 이해하고 극복해 나아가기 위한 제일 나은 방법이라고 생각하였기 때문이었습니다좋은점  제가 제안한 방법은 서로를 이해하는 계기가 되었으며 두 집단 사이에 존재하였던 편차를 점진적으로 줄여나갔습니다 이로써 두 집단 사이에서 발생한 문제를 효과적으로 해결할 수 있었습니다좋은점  좋은점  본 항목의 요구 사항중 문제 발견 계기에 해당되는 부분입니다 군더더기 없이 잘 설명하고 있습니다좋은점  해결과정에 대한 부분인데 특별한 문제없이 잘 설명하고 있습니다좋은점  결과에 해당되는 부분인데 이렇게 마무리 해도 되지만 이 사건 이후에 어떤 변화가 있었는지 좀 더 구체적으로 설명하면 더 좋겠습니다
한국전력공사,전기전자엔지니어,199542,3.0,우리공사 및 지원한 직무에 관심이 생긴 계기를 기술하고 우리공사에서 근무하면서 어떤 부분을 성취하고 싶은지 기술해 주세요 자,중학교 재학 중 방학숙제로 부화기를 제작했습니다 처음 접해보는 전기회로 제작은 흥미롭고 재미있는 일이었습니다 특히 릴레이와 바이메탈 등 처음 접해보는 전기부품들의 원리를 공부하며 전기에 대한 흥미를 키워나갔습니다 부화기를 제작한 후 설레는 마음으로 유정란을 넣었습니다 주간의 긴 기다림 끝에 병아리가 부화했습니다 제가 만든 부화기에서 병아리가 태어난 기억은 매우 보람차고 의미 있었습니다 전기의 힘으로 한 생명이 탄생하는 모습을 보며 전기의 가치와 중요성을 깨달았습니다 아쉬운점 고교 생활 중 신재생에너지와 지능형 전력망에 관심이 생겨 자율동아리 SELL을 구성하고 선후배들과 년간 동아리 활동을 했습니다 에너지 자급자족 도시설계를 목표로 견학 실습 자료 조사 등을 통해 지식을 넓혀갔습니다 또한 신재생에너지 발전설비 기능사 취득에 도전했습니다 깊이 있는 이해와 준비가 필요한 시험이기에 과년도 기출문제를 유형별로 분석하고 오답노트를 만들며 공부했습니다 좋은점 한국전력공사 본사로 견학을 간 경험이 있습니다 본사와 지중화 홍보관에는 신재생 에너지 스마트 그리드 지중화 설비 등 국민의 안정적인 전기 사용을 돕는 기술들이 전시되어 있었습니다 또한 본사 건물에는 신재생 에너지 에너지 절약적 공조설비 시스템 등 에너지 절감에 도움이 되는 기술들이 적용되어있었습니다 견학을 통해서 한국전력공사가 국민의 안정적인 전기 사용을 위해 꾸준히 노력하고 온실가스 감축을 위해 적극적으로 도전하고 있다는 것을 알 수 있었습니다 아쉬운점 저의 목표는 국민 모두가 행복하게 전기를 사용할 수 있도록 만드는 것입니다 전기에 대한 흥미에서 출발한 목표는 전문성을 계속해서 키워나가며 전기기능장으로 실현시킬 것입니다 전문성을 바탕으로 국민들에게 전기의 효율적 가치를 전하는 한국전력공사의 사원이 되겠습니다 아쉬운점  아쉬운점  결론을 먼저 제시하고 그와 관련한 근거를 핵심 위주로 제시하면 더 읽기 편한 글이 될 것입니다 이 부분은 회사 지원동기와 지원 직무에 관심이 생긴 계기에 해당되는 부분입니다 현재 내용은 전기의 가치를 알게 된 계기가 불필요하게 구구절절 설명되어 있습니다 또한 지원 직무에 대해 관심이 생긴 계기도 명확하게 작성하기 않았습니다 글 서두에 회사 지원동기는 이고 직무에 관심이 생긴 계기는 이다 를 먼저 제시해 주고 글을 써 내려가는 것이 더 효과적인 방법입니다좋은점  관련 활동을 했다는 점 하나의 경험이 아니라 다양한 경험과 활동을 했다는 것을 써 놓았다는 점이 좋습니다 다만 이 항목은 직무 분야에 관심을 가지게 된 계기를 쓰는 부분이므로 신재생에너지와 지능형 전력망에 관심이 생긴 이유가 무엇인지 제시해야 하는데 그에 대한 내용이 없다는 점이 아쉽습니다 아쉬운점  회사의 강점만을 제시할 것이 아니라 자신이 이 회사에 지원하는 이유와 연결지어야 합니다 아쉬운점  묻지도 않은 포부를 쓸 필요가 없습니다 본 항목에서 요구하는 내용에 집중해야 합니다
한국전력공사,전기전자엔지니어,199542,3.0,지원 분야와 관련된 우리공사의 주요 사업 중 본인이 어떤 부분에 기여하고 싶은지 기술해 주십시오본인의 직무역량 및 강점을 중심으로 기술하며 직무역량 및 강점이 잘 나타난 사례를 포함하여 기술,저는 항상 도전하는 인재입니다 어려움이 찾아와도 발판 삼아 이겨내고 목표를 달성합니다 원활한 직무 수행을 위해서는 깊이 있는 전문성을 갖추는 것이 가장 중요하다고 생각합니다 고교 생활 중 전문성 향상을 위해 다방면으로 노력했습니다 자격증은 개인의 전문성을 나타내는 가장 객관적인 지표라고 생각합니다 때문에 고등학교 학년 때부터 자격증 취득에 힘썼습니다 물론 자격증 취득이 쉽지만은 않았습니다 많은 시험에서 불합격을 경험했음에도 도전을 멈출 수 없었습니다 불합격이 있었기에 미흡했던 부분을 알 수 있었고 부족한 부분을 보완하며 더욱 완벽하게 자격증 시험을 준비할 수 있었습니다 그 결과 전기기능사 외 개의 자격증을 취득했습니다 아쉬운점 또한 작년 여름 전력계통에 대한 이해도를 높이기 위해 자월도 전력지사로 산학협력교육을 다녀왔습니다 비록 작은 규모의 전력계통이었지만 발전 송전 배전 등 전력계통의 모든 부분을 볼 수 있는 경험이었기에 의미 있었습니다 하지만 디젤발전기의 소음과 매연은 교육기간 내내 학생들을 괴롭혔고 주민들 또한 불편해 하는 모습을 보았습니다 환경과 주민들의 만족도 향상을 위한 전력계통 개선의 필요성을 느꼈습니다 입사 후 신재생 에너지와 ESS 마이크로그리드를 이용한 에너지 자립섬 구축에 힘쓰고 싶습니다 현재 한국전력공사는 도서지역 디젤발전기를 신재생 에너지원으로 바꾸는 에너지 자립섬 구축 사업을 진행하고 있습니다 기후변화에 대응하고 저탄소 녹색성장을 위해 도전하는 한국전력이 모습을 보며 도서지역에 마이크로 그리드를 적용하여 에너지 자립섬을 구축하는데 기여하겠다는 목표를 갖게 되었습니다 아쉬운점 입사 후 한국전력 기후변화대응처의 도서전력부서에서 근무하고 싶습니다 도전정신과 전문성을 바탕으로 한국전력공사의 지속가능 발전에 도움이 되는 사원이 되겠습니다아쉬운점  아쉬운점  지원자가 개의 자격증을 취득했다는 것은 분명 호감을 줄 수 있는 내용입니다 아쉬운 점은 글 서두에 관심 사업분야를 제시하고 왜 그런지에 대한 내용을 배치하고 본인의 강점을 설명하는 것이 읽는 사람으로 하여금 지원자의 강점을 좀 더 쉽게 받아들일 수 있게 합니다 즉 아래에 있는 내용이 글 서두로 가는 것이 좋다는 것입니다아쉬운점  이 부분은 본인이 기여하고 싶은 사업분야에 대한 내용입니다 이 내용이 글 서두로 가는 것이 좋습니다 다만 불필요하게 반복되는 부분을 정리할 필요가 있습니다아쉬운점  형식적으로 반복되는 이런 식상한 다짐 포부는 쓰지 않아도 됩니다 서류 평가나 면접에서 전혀 영향을 미치지 않는다는 것입니다
