기업명,산업분류,게시판번호,y,점수,질문,답변
GS리테일,인사담당자,199145,0,2.0,지원분야 직무 수행을 위한 본인의 경험과 노력을 서술하여 주십시오,OOO 개별매장에서 아르바이트를 시작업무 후임 근로자를 위한 교육메뉴얼을 만들었던 경험이 있습니다 OOO의 매장관리 입고 도우미로 일할 때 신입 아르바이트 사원을 위한 교육프로그램이 없었습니다 당시 매장에서는 선임자의 도제식 교육으로 새로운 아르바이트 사원에게 매장업무를 가르치고 있었습니다 하지만 아르바이트 특성상 잦은 인원교체로 인해 바뀐 인원을 대상으로 다시 교육을 해야 되는 비효율이 발생하였습니다  그래서 저는 매장관리라는 본연의 업무에 충실할 수 있도록 제가 담당한 입고 매장관리 업무 프로세스 교육메뉴얼을 제작하였습니다 신입 아르바이트 직원들도 잘 알아볼 수 있도록 사진과 도형을 사용해 이해를 높였으며 이해하기 쉬운 용어설명과 표를 사용해 가독성을 높였습니다 교육메뉴얼 제작 후 아르바이트생들에게 미리 나누어 주어 내용을 숙지시켰고 빠른 업무적응과 기존사원의 효율성 제고를 끌어냈습니다  입사 후 저의 인사업무에서 저의 경험을 살려 직원 교육분야에 전문가가 되고 싶습니다 임직원 모두가 성장하는 교육프로그램을 만들어 회사의 성장에 기여하겠습니다 아쉬운점  아쉬운점  지원자가 이 경험 하나 만으로 지원직무를 희망하게 되었다는 점이 공감할 수 없는 내용입니다 이 경험은 직무에 대한 관심을 가지게 된 경험이라면 그 이후에 직원 교육분야와 관련하여 지원자가 어떤 지식을 쌓았는지 어떤 노력을 했는지 이 회사의 교육직무는 어떤 특징이 있는지 등을 면밀히 조사하고 분석하는 과정을 거쳐야 지원자의 지원동기를 공감할 수 있습니다 단 하나의 사례로 지원자의 마음을 이해하기에는 어려움이 있습니다
GS리테일,인사담당자,199145,0,2.0,조직의 이익을 위해 남들이 꺼리는 일을 자발적으로 수행한 경험에 대해 서술하여 주십시오,해외봉사기금을 마련하기 위해 준비한 레모네이드 판매에서 열정을 통해 목표 금액을 조기 달성한 경험이 있습니다 저희 팀은 더운 날씨를 고려하여 레모네이드를 판매하기로 하였지만 더불어 옆 부스들도 시판 레몬 시럽을 사용해 판매한다는 것을 확인하였습니다 주변 부스에 경쟁력을 갖추는 방안을 모색하였고 저는 그 일환으로 싱싱한 레몬과 손수 짜는 착즙기를 공수하였습니다 시판 시럽보다 불편하고 번거로웠지만 차별화된 주즈 맛있는 주스를 판매하자는 목표는 많은 학생의 이목을 끌었고 일 만 원이라는 목표를 일 만에 조기달성 하였습니다  남들은 쉬운 길을 걸어갔지만 저는 직접 발로 뛰며 열정으로 우리 제품에 차별화를 만들었고 이 열정 이 고객들의 마음을 움직이는 것을 보았습니다 제일 앞장서서 이끌고 제일 마지막까지 챙길 때 팀원들의 마음이 하나가 되는 것을 느꼈고 입사 후 제일 궃은 일 안하는 일을 도맡아하는 신입사원이 되어야겠다 다짐하였습니다 항상 조직의 목표를 목표를 생각하며 우선순위를 내가 아닌 우리 회사에 두는 신입사원이 되겠습니다 아쉬운점  아쉬운점  질문의 의도에 딱 들어맞는 이야기가 아니라는 점이 아쉽습니다 이 사례는 남들이 꺼리는 일을 자발적으로 수행한 경험에 대한 이야기가 아니라 성과를 만들기 위해 차별화된 생각을 제시한 경험입니다 
GS리테일,인사담당자,199145,0,2.0,실수나 실패를 극복한 경험을 서술하여 주십시오,저는 학창시절 친구들과 함께 서울에서 부산까지 자전거 국토종주를 한 경험이 있습니다 하지만 이 도전은 재도전 끝에 얻은 결실입니다 젊은 혈기로 출발한 첫 도전은 피로누적과 무리한 일정소화로 인해 부상과 함께 실패로 돌아갔습니다 하지만 좌절이 아닌 우리가 부족한 점을 보완하려 노력하였습니다 기초체력을 기르고 사전에 우리가 갈 지역을 조사하여 유사시를 대비하였습니다 개월간 준비후 다음 해 재도전을 통해 마침내 박 일 만에 KM의 목표를 성공적으로 달성하였습니다  첫 번째의 실패를 토대로 도전에 더욱더 철저하게 준비할 수 있게 하였고 재도전을 통해 성공한 경험은 어떤 어려움이라도 재도전할 수 있는 용기를 주었습니다 입사 후 많은 어려움 가운데에 도전하고 포기하지 않는 끈기를 통해 주어진 목표를 초과 달성하는 신입사원이 되겠습니다 아쉬운점   아쉬운점  국토종주의 구구절절한 과정은 그다지 궁금한 내용이 아닙니다 이 회사 국토종주를 잘하는 사람을 뽑고 있는 것이 아니기 때문입니다 이 항목에서 지원자가 강조하고자 한 것이 무엇인지 다시 한번 상기하여 그와 관련된 내용에 집중하여 내용을 재구성해야 합니다 이 항목은 지원자의 성공과 실패의 기준에 대해 알고 싶어하는 항목입니다 지원자는 무엇이 성공이고 무엇이 실패인지를 먼저 설명해야 합니다 관련 사례는 간략하게 제시하되 한 가지 사례만 이야기 할 것이 아니라 비슷한 결과를 가진 사례 가지를 제시해야 논리적으로 공감을 이끌어 낼 수 있습니다
GS리테일,인사담당자,199145,0,2.0,자신의 불리함을 감수하고 정직함을 지킨 경험에 대하여 서술하여 주십시오,학창시절 교내에 있는 카페에서 아르바이트할 때 정직함으로 고객들의 신뢰를 얻은 경험이 있습니다 커피와 더불어 샌드위치를 주력으로 판매하는 카페에 수많은 손님의 방문으로 필수 재료인 양상추의 재고가 없는 상황이 발생하였습니다 인기메뉴였기 때문에 샌드위치 판매 중단은 카페의 수익과 직결로 이어지는 상황이었습니다 재료를 구해 올 동안 임시방편으로 양상추를 빼고 팔라는 매니저님의 말을 들으면서 고민을 하였습니다  저는 죄책감과 눈앞의 매출이라는 이해관계 상충으로 고민하면서 현재의 이익보다 신뢰에 집중하였습니다 손님들께 샌드위치를 팔되 제품의 하자의 사실을 통보하였습니다 우리의 잘못을 알리되 더불어 미니 음료를 만들어 고객들에게 서비스로 제공하였습니다 불평하던 손님들은 진심 어린 사과와 서비스를 통해 진심을 알아주었고 큰 불만 없이 위기를 넘길 수 있었습니다 조금의 매출감소가 있었지만 고객과의 신뢰를 구축할 수 있었고 그분들이 항상 신제품 출시의 첫 고객을 담당하였습니다 당장의 이익보다 지속 가능한 신뢰를 통해 고객들의 신뢰를 구축하는 신입사원이 되겠습니다  아쉬운점  아쉬운점  이 내용은 정직함을 지킨 경험은 맞습니다 그런데 지원자의 불리함을 감수하는 부분은 어떤 부분인지 이해가 되지 않습니다 항목의 요구 사항이 제대로 반영되어야 호감가는 내용이 될 수 있습니다
GS리테일,매장관리자,199150,0,2.0,나에게 GS리테일에게 고객이란 무엇인가,경험해보지 못한 새로운 길을 제시해주고 라이프스타일을 보여줘야 하는 대상이 저에게 있어서 GS리테일에 고객이라 생각합니다  저는 학창시절 교내에 있는 카페에서 일할 때 새로운 길을 제시해 전월대비 의 매출성장을 한 경험이 있습니다 교칙에 따른 커피 판매의 제약 속에서 주변 커피전문점에 경쟁력을 갖추기 위해 학생들이 무엇을 원하는가 확인하였습니다 바쁜 학사일정 탓에 아침을 거르고 등교하는 학생들이 많다는 것을 알게 되었고 넓은 캠퍼스 탓에 편의점에 가기 불편해한다는 것을 깨달았습니다 저희는 그들을 위한 아침 메뉴를 개발해서 출시하였습니다 베이글 브라우니 김밥 컵라면까지 다양한 상품 구색을 통해서 아침을 거르고 오는 학생들에게 상품을 제공하였고 더불어 기존의 차 음료수의 판매도 증가하였습니다 또한 배달 서비스도 실시해서 명 이상 학생들이면 직접 강의실로 저희의 물건을 배달하였고 그 결과 전월대비 매출이  증가하였습니다 마지막으로 학기에 한 번씩 음악학과 학생들을 초청하여 미니 음악회를 개최하여 카페 공간을 문화공간으로 만들었습니다  아침을 해결할 수 있는 카페 배달해주는 카페 문화공간이 있는 카페 이 세 가지 강점으로 기존의 카페의 이미지를 바꾸고 우리만의 새로운 길을 학생들에게 보여주었고 머물고 싶은 카페로 변모하였습니다 제약을 극복하는 과정에서 새로운 방법을 개척해 나가는 기쁨을 느꼈습니다 남들이 걸어간 길을 따라가지 않고 끊임없는 도전을 통해 시장을 선도하는 GS리테일에서 저의 경험과 열정을 더하겠습니다 일류 매장에 일류상품을 판매하며 고객들에게 새로운 라이프 스타일을 창출하는 신입사원이 되고 싶습니다 아쉬운점  아쉬운점  카페 아르바이트 매출 향상 사례는 지원자가 아니라도 수많은 지원자들이 흔히 쓰는 식상한 사례입니다 내용도 크게 다르지 않습니다 이 내용에서 지원자의 강점과 역량을 어필하기에는 부족함이 있다는 것입니다
GS리테일,매장관리자,199150,0,2.0,나에게 조직은 어떤 의미이며 조직생활에 있어 주인의식이란 무엇인가,저에게 있어서 조직은 같은 곳을 바라보며 같은 길을 걷는 동료입니다 같은 곳이라는 목표가 있으므로 그곳에 도달하기 위해 헌신하고 희생하는 마음이 조직생활에서의 주인의식이라고 생각합니다 좋은점   저는 학창시절 팀워크를 통해 주어진 목표를 달성한 경험이 있습니다 년 프로그램 기획을 담당했었던 해외봉사 준비에서 사이가 껄끄러운 팀원들로 인해 의사소통이 안 되는 상황이 있었습니다 친하지 않은 팀을 하나로 묶기 위해 회식과 아웃팅 게임 등을 주도하여 진행하였습니다 회의 때 소극적인 조원을 위해 먼저 의견을 내고 개방형 질문을 통해 아이디어를 끌어내었습니다 수많은 대안을 결정해야 하는 순간에는 팀원들에게 공유하고 의견을 묻어 진행하였습니다 신뢰로 뭉쳐진 팀워크로 성공적인 봉사활동과 동시에 다음 해 재참가율  달성을 하였습니다  이 과정을 통해 마음을 얻고 팀을 하나로 묶는 방법을 배웠고 발로 뛰는 열정과 비전공유를 통한 시너지를 배울 수 있었습니다 아쉬운점 입사 후 실무에서 제가 할 수 있는 영역 안에서 팀원들의 사기를 올리고 융화하여 조직의 목표를 달성하기 위해 노력하는 신입사원이 되겠습니다 또한 부족한 저의 지식과 경험을 동료들과 선배님들께 배우겠습니다 실무 관련 행정 관련 필요한 전문지식을 익히고 저의 업무에서 누구보다 전문가가 되기 위해 노력하겠습니다 대면 관계에서도 꾸준함으로 거래처와 신뢰를 구축하고 상담할 때 원만한 조율이 될 수 있도록 소통하여 우리 회사 영업이익 증가에 기여하겠습니다 아쉬운점  좋은점  질문에 대한 결론을 핵심 위주로 글 서두에 제시한 점이 좋습니다아쉬운점  이런 사례들은 많은 지원자들이 흔하게 쓰는 사례입니다 중요한 것은 흔한 사례를 구구절절하게 설명하는 것이 아니라 조직을 바라보는 지원자의 시각과 주인의식을 엿볼 수 있는 다양한 경험이나 사례를 확인하는 것입니다 즉 하나의 사례로 지원자를 파악할 수 없으니 개의 사례를 핵심위주로 제시하며 논리적인 공감을 이끌어 내는 것이 더 좋은 방법이라는 것입니다아쉬운점  형식적으로 쓰는 이런 다짐과 포부는 아무런 도움이 되지 않습니다
GS리테일,매장관리자,199150,0,2.0,내가 생각하는 새로움창의성이란 무엇인가사례중심,Handmade 레모네이드가 만들어낸 만원 조기목표 달성 남들이 걸어간 길을 따라가는 것이 아닌 새로운 길의 개척하는 것이 제가 생각하는 새로움입니다  저는 해외 봉사 기금 마련을 위해 학생들을 상대로 음료를 만들어 판매한 경험이 있습니다 더운 날씨를 고려하여 레모네이드를 팔기로 하였지만 주변 여러 부스도 비슷한 음료를 판매한다는 소식을 들었습니다 수많은 경쟁 부스 비슷한 제품군의 판매 등으로 인해 매출에 악영향을 주지 않을까 걱정하였고 경쟁력을 갖추기 위해 다른 부스와 다른 가지 전략으로 우리 레모네이드의 차별화를 하였습니다 첫째로 착즙기를 빌려와 직접 싱싱한 레몬을 짜서 제공하였습니다 시판용 과즙이 아닌 즙을 내는 과정을 보여줌으로써 싱싱한 주스를 홍보하였습니다 그리고 피켓을 만들어 학교 광장에서 발로 뛰며 학생들한테 홍보하였고 특히 교수님들께 학생들을 위해 사주세요하며 너스레를 떨기도 하였습니다 마지막으로 할인 쿠폰을 만들고 배부해 재방문을 독려하였습니다  우리의 방식은 학생들의 이목을 끌었고 많은 발걸음을 유도하였습니다 또한 적극적인 홍보전략에 고객들이 호감을 느껴 구매로 이어졌고 할인 쿠폰의 발행으로 인해 재구매하는 고객들이 많아졌습니다 많은 학생의 구매로 애초 일 계획의 판매가 재료매진으로 인해 일로 축소되었고 마침내 약 만 원의 수익을 내서 성공적으로 목표달성을 하였습니다 아쉬운점  남들은 쉬운길을 걸어갔지만 저는 직접 발로 뛰며 열정으로 우리제품에 차별화를 만들었고 이 열정의 고객들의 마음을 움직이는 것을 보며 영업활동에 자신감이 생겼습니다 치열한 HB시장에서 저의 경험을 살려 매출성장을 하는데 이바지하겠습니다 다른 경쟁사가 안하는 것을 찾고 차별화를 통해서 고객을 유치하고 그들을 감동시키겠습니다  아쉬운점  지원자에게는 의미있고 중요한 경험일 수 있지만 이런 사례들은 많은 지원자들이 흔하게 쓰는 사례입니다 소소한 내용이 다를 뿐이지 핵심은 똑 같은 식상한 사례라는 것입니다 유통과 관련하여 시장을 배우기 위해 활동한 경험 편의점 사업에 대해 지식을 습득한 경험과 같이 직무나 회사에 직접적으로 연관이 있는 경험은 왜 없는지 궁금합니다
GS리테일,매장관리자,199150,0,2.0,지금까지의 가장 큰 성공과 실패는 무엇인가,학창시절 친구들과 함께 서울에서 부산까지 이어지는 자전거길을 따라 국토종주를 한 경험이 있습니다 젊은 혈기로 아무 준비 없이 출발한 도전은 누적되는 피로누적과 계획되지 않은 일정소화로 인해 출발 일 만에 허벅지 근육 파열이라는 부상과 함께 실패로 돌아갔습니다  재활치료를 받으며 실패의 원인을 분석하였고 기초체력부족 잘못된 일정계획과 준비 팀워크의 부재가 실패의 주된 원인이라는 것을 파악했습니다 다음 해 재도전 할 때 그때의 실패 요인들 보완하기 위해 철저하게 준비하였습니다 출발 개월 전부터 하루 시간씩 등산을 하며 기초체력을 향상했습니다 또한 하루의 주행 목표를 설정하고 그 기준에 맞춰서 식당 숙박업소를 확인하고 예약하였습니다 그리고 수리도구와 상비약을 준비해 예상치 못한 상황에 대비하도록 하였습니다 마지막으로 우리는 팀이라는 것을 생각하며 빨리 가는 것이 아니라 천천히 가도 멀리 가는 것을 상기하였습니다  출발 후 철저하게 우리가 세운 계획과 주행목표를 지키려 하였습니다 하루 치 목표를 설정하였기 때문에 목표달성 부담을 덜어 동기를 유발하였고 도착 후 다음 날 일정을 위해 휴식을 취하며 다음 계획을 확인하였습니다 또한 인터넷에 있는 후기들을 통하여서 특별히 주의해야 되는 구간 위험 지역들을 표시해 유사상황을 대비하였고 주행 때 선두를 교대로 교체해 체력안배에 힘썼습니다 끈끈한 팀워크로 마침내 박 일 만에 KM의 국토종주를 성공적으로 마치고 우리가 계획한 목표를 달성하였습니다 아쉬운점   첫 번째의 실패를 토대로 도전에 더욱더 철저하게 준비할 수 있게 하였고 내가 부족한 것을 알기에 팀으로 협동하는 마음을 심어주었습니다 재도전을 통해 성공한 경험은 어떤 어려움이라도 재도전 할 수 있는 용기를 주었습니다 입사 후 많은 어려움 가운데 도전하고 저에게 주어진 목표를 초과 달성하는 신입사원이 되겠습니다  아쉬운점  국토종주의 구구절절한 과정은 그다지 궁금한 내용이 아닙니다 이 회사 국토종주를 잘하는 사람을 뽑고 있는 것이 아니기 때문입니다 이 항목에서 지원자가 강조하고자 한 것이 무엇인지 다시 한번 상기하여 그와 관련된 내용에 집중하여 내용을 재구성해야 합니다 이 항목은 지원자의 성공과 실패의 기준에 대해 알고 싶어하는 항목입니다 지원자는 무엇이 성공이고 무엇이 실패인지를 먼저 설명해야 합니다 관련 사례는 간략하게 제시하되 한 가지 사례만 이야기 할 것이 아니라 비슷한 결과를 가진 사례 가지를 제시해야 논리적으로 공감을 이끌어 낼 수 있습니다
GS리테일,매장관리자,199150,0,2.0,나에게 기업에게 정직함이란 무엇인가,만족을 기대하며 방문한 고객의 기대를 충족시키는 것이 나에게 있어서 기업에 있어서 정직입니다 Gs리테일의 새로운 삶의 가치를 창출하고 랄라블라의 건강한 아름다움을 제공하는 비전을 달성하는 것이 우리가 할 수 있는 최고의 정직입니다 비전을 달성하기 위해 좋은 제품 안전한 제품 효과 좋은 제품을 갖추고 매장 직원들은 고객을 위하는 정신으로 편리한 쇼핑 만족스러운 쇼핑이 될 수 있도록 도와주어야 한다 생각합니다  저는 학창시절 교내에 있던 행정부서에서 학생 조교로서 학생들의 문의사항을 접수할 때 그들의 불편한 점 애로사항들을 해결해주기 위해 노력한 경험이 있습니다 학사 관련 정보를 단순 전달만이 아닌 해결방안까지 같이 고민해주고 의논하는 과정에서 학생과 저 부서와 학생 간의 신뢰가 생겼고 행정부서평가에서 높은 학생만족도 점수를 받을 수 있었습니다  학창시절의 진실된 서비스의 경험을 가지고 우리회사의 최고의 제품을 판매하고 싶습니다 고객의 관점에서 그들이 가진 욕구를 채우고 기업의 의무를 다해 정직한 기업을 만드는데 기여하고 싶습니다  아쉬운점  아쉬운점  당연하고 기본적인 이야기라 특별히 호감이 가지 않는다는 것이 문제입니다 이 항목은 항목자체가 이런 글을 쓸 수 밖에 없는 특징이 있지만 식상한 느낌이 드는 이유는 많은 지원자들이 생각하는 수준을 벗어나지 못한 내용이기 때문입니다
GS리테일,영업지원,199329,0,2.0,누군가에게 기대 이상의 만족을 느끼게 한 경험에 대하여,대학에 입학 후 학원에서 수학 질문 조교 아르바이트를 했었습니다 저도 학생이었던 경험이 있었고 선생님의 관심과 자세한 설명이 학생들에게 큰 도움이 된다는 것을 알고 있었기 때문에 단순히 아르바이트한다는 마음이 아니라 학생들에게 도움을 준다는 마음가짐으로 임했습니다 제가 맡은 업무는 한자리에 앉아있다가 학생들이 질문하면 문제 풀이를 해주는 것이었습니다 그러나 내가 업무를 맡은 시간에는 최선을 다하자는 생각으로 학생들이 질문하지 않아도 먼저 다가가 어떻게 문제를 푸는지 지켜보았습니다 문제를 풀기는 하지만 시간이 오래 걸리는 학생에게는 더 빠른 풀잇법을 알려주었고 이미 정답을 맞힌 학생에게는 새로운 풀잇법에 대해 생각해 보도록 유도했습니다아쉬운점   제가 먼저 학생들에게 다가가서 어떻게 문제를 풀고 있는지 지켜봤을 때 원래는 물어보지 않을 작은 질문들도 용기를 내어 묻는 학생들이 많았습니다 시간이 지나자 학생들이 저에게 더 많은 질문을 자유롭게 하는 분위기가 만들어졌습니다 이러한 분위기는 학생들이 문제 풀이에 대해 더 깊은 이해를 하도록 도왔습니다 이후에 어떤 학생은 따로 과외를 받을 수 있는지 문의하기도 하였습니다아쉬운점   이때의 경험으로부터 내가 맡은 업무만큼만 하고 만족하는 것이 아니라 그 이상을 목표로 하고 업무에 임할 때 제가 제공할 수 있는 서비스의 가치는 훨씬 커진다는 것을 배웠습니다 나는 조금만 태도를 적극적으로 바꾸었을 뿐인데 이는 큰 변화를 낳았습니다 이처럼 제가 개발사업에 최선을 다한다는 자세를 가지고 진심으로 임할 때 미래 고객의 공간 경험은 크게 달라질 것으로 생각합니다 저의 서비스는 고객 경험의 변화로 이어질 것입니다 GS리테일에서 개발사업을 맡을 때 이때의 교훈을 기억하며 업무에 임하겠습니다아쉬운점  아쉬운점  지원자의 입장에서는 굳이 하지 않아도 될 일을 한 사례처럼 보일 수 있지만 회사에서 보기에는 이런 태도가 특별하게 와닿지 않는다는 것입니다 즉 이정도 하는 것이 뭐가 특별한 것인가 라는 생각이 들 정도로 이정도는 할 수 있는 상황처럼 보인다는 것입니다아쉬운점  만약 지원자가 교육관련 기업에 지원하거나 교육과 연관이 있는 직무라면 이 내용이 호감을 줄 수 있지만 현재 지원하는 직무와 이 내용이 어떻게 연결될 수 있을지 잘 모르겠습니다 다른 이야기 소재를 활용하는 것이 좋겠다는 말입니다아쉬운점  앞에서도 이야기했지만 회사에서 보기에는 이 사례가 특별하게 와닿지 않는다는 것입니다 즉 이정도 하는 것이 뭐가 특별한 것인가 라는 생각이 들 정도로 이정도는 할 수 있는 상황처럼 보인다는 것입니다 다른 이야기 소재로 바꾸면 좋겠습니다
GS리테일,영업지원,199329,0,2.0,조직의 이익을 위해 남들이 꺼리는 일을 자발적으로 수행한 경험에 대하여,작년에 미국에서 어학연수를 했습니다 수업에는 한국인뿐 아니라 일본 멕시코 등 여러 나라에서 온 학생들이 있었습니다 중간 평가로 팀을 짜서 프로젝트를 하는 과제가 있었고 저는 한국과 일본에서 온 학생들과 한팀이 되었습니다 우리 조는 저를 포함 명이었는데 아무도 선뜻 발표를 맡고 싶어 하지 않았습니다 누군가는 팀을 대표해서 발표를 해야 하는 상황이었고 저는 발표 준비를 하면서 영어 실력이 더 향상될 것이라 생각하며 발표를 맡았습니다 다른 팀원들보다 투자해야 하는 시간이 월등히 많았지만 이 과정이 저에게 도움이 될 것이라 믿었습니다 나의 부족한 발표로 다른 팀원들에게 피해가 가지 않도록 해야겠다는 책임감으로 매일 스크립트를 읽으며 발표 연습을 했습니다 꾸준한 연습을 통해 발표 날에는 스크립트를 보지 않고 발표를 하게 되었고 프로젝트를 잘 마무리할 수 있었습니다아쉬운점  이 경험을 통해 어려워 보이는 일도 우선 맡고 나면 책임감이 생기고 결국엔 내 발전의 원동력이 된다는 것을 배웠습니다부동산 개발 업무를 할 때는 먼 곳으로 출장을 가는 것과 같이 다른 사람들이 내키지 않아 하는 업무를 제가 해야 할 경우가 많을 것으로 생각합니다 이때 어학연수에서의 경험과 그로 인한 성장을 기억하며 자발적으로 남들이 꺼리는 일도 도맡는 자세로 업무에 임하겠습니다아쉬운점  아쉬운점  이야기 소재가 호감가지 않습니다 흔히 볼 수 있는 스토리이며 이 내용이 조직의 이익을 위해 남들이 꺼리는 일을 자발적으로 한 사례처럼 보이지 않는다는 것입니다 발표는 명 중 누구든 해야 하는 일이고 그 말은 지원자도 그 중 한 명이었기 때문에 발표를 한 것이 조직의 이익을 위한 특별한 활동은 아니라는 것입니다 즉 굳이 본인이 하지 않아도 될 일이고 남들이 꺼리는 일을 조직을 위해 한 일을 제시하는 것이 이 항목에 더 맞는 내용이라는 것입니다 아쉬운점  부동산 개발과 관련하여 지원자가 어떤 활동을 했는지 궁금합니다 이런 이야기 소재가 아니라 부동산 개발과 연관된 활동을 제시하면 더 큰 호감을 줄 것입니다
GS리테일,영업지원,198618,0,2.0,누군가에게 기대 이상의 만족을 느끼게 한 경험에 대하여,키즈패밀리 클럽 가입해보시겠어요 OOO xx점에서 매표근무 중 클럽 서비스 가입을 통해 혜택을 제공해드리며 고객님에게 최고의 서비스를 제공했던 경험이 있습니다 영화 금액이 인상된 올해 월 주말 오후에 어머님 한 분이 어린이 두 분과 함께 오셨고 고객님은 가격 인상이나 클럽 서비스 혜택을 모른 채 오셨습니다 대기 손님이 많은 상황이었지만 고객님이 받을 수 있는 키즈패밀리 클럽 서비스 할인 혜택을 소개하며 현장에서 가입을 권유 드렸고 고객님의 동의하에 빠르게 가입 처리 후 할인된 금액으로 결제를 해드렸습니다  또한 티켓과 함께 OOO를 더욱 저렴하게 이용할 수 있는 다른 클럽 서비스 안내 책자를 챙겨드렸고 고객님은 감사하다는 말씀과 함께 즐겁게 영화를 관람하셨습니다 고객님에게는 좀 더 저렴한 가격에 즐거운 영화 관람이라는 기억을 회사 측에는 장기적 고객 확보의 가능성을 제공할 수 있었던 경험이었습니다 아쉬운점  아쉬운점  본 내용은 누군가에게 기대 이상의 만족을 느끼게 한 경험은 맞지만 내용이 그다지 호감을 주지 못하고 있습니다 많은 지원자들이 경험하는 CGV 경험이라는 점에서 식상한 느낌이 들고 지원자가 했던 행동은 지원자의 특별한 역량으로 인해 했던 행동이기보다는 이미 준비되어 있는 업무 수칙에 따라 수행했을 것이라는 느낌을 주기 때문입니다
GS리테일,영업지원,198618,0,2.0,조직의 이익을 위해 남들이 꺼리는 일을 자발적으로 수행한 경험에 대하여,도씨의 온도와 물 병 OOOO페스티벌 자원봉사활동 중 업무지원팀 소속으로 활동하며 명의 자원봉사단을 위한 물을 자원해서 조달한 경험이 있습니다 페스티벌 첫날 페스티벌 본부에 자원봉사단용 물이 도착해 이를 수령해달라는 본부장님의 지시가 있었습니다 첫날이라 다른 팀들도 주 업무 외에 부여 받은 다른 업무로 인해 봉사단 본부에 거의 없었고 저희 팀도 막 외국인 전용 텐트 설치 업무를 마치고 복귀한 상황이었습니다 또한 치킨 업체들이 카트를 모두 대여해간 상황이라 직접 손으로 묶음짜리 물 세트를 들고 와야 했습니다 아쉬운점   방금 복귀해 힘든 상황이었지만 저를 비롯한 저희 팀원들이 이를 수령하기로 자원했습니다 다른 팀도 타 업무로 인해 인원이 부족했고 무엇보다 저희가 속한 업무지원팀의 주 업무는 봉사단이 업무를 원활히 수행할 수 있도록 지원하는 것임을 알고 있었기 때문입니다 그날 바깥 온도는 도였고 저희 팀이 직접 들고 온 물로 봉사단은 업무 후 시원한 얼음물을 마실 수 있었습니다 아쉬운점   입사 후 이러한 경험을 발판 삼아 GS리테일에 시원한 얼음물을 제공하기 위해 스스로 움직이는 신입사원이 되겠습니다                         아쉬운점  본 사례의 배경설명에 해당되는 부분입니다 그런데 이 사례는 남들이 꺼리는 일을 자발적으로 수행한 경험이기 보다는 모두가 바쁜 상황에서 그나마 여유가 있었던 지원자 팀이 일을 수행한 경험입니다 정확하게 맞는 사례가 아닙니다아쉬운점  이 부분에서 지원자 스스로 그 일이 자신들이 해야 하는 일이었음을 말하고 있습니다 이 부분도 본 항목의 의도에 벗어나는 내용입니다
GS리테일,영업지원,198618,0,2.0,실수실패를 극복하여 성과를 달성한 경험에 대하여,전략적으로 접근했던 OOO 업셀링 프로모션 OOO xx점에서 의 콤보 업셀링 비중을 상승시키기 위한 프로모션을 진행했고 프로모션 첫날 고객님께 추가 금액이 필요한 제품으로 업셀링을 시도했지만 번번이 실패했습니다 아쉬운점   근무 후 업셀링 방식을 다시 분석했습니다 그 결과 취향이 확실한 팝콘보다 종류가 많은 음료를 통해 금액을 높이는 것이 낫다고 판단했고 이를 토대로 성별에 따라 다르게 업셀링을 시도하며 판매를 시작했습니다 또한 연령별 선호 음료를 차별적으로 추천하면서 비중 증가를 위해 노력했고 주일 후 비중은 로 상승했습니다 주어진 목표를 달성하기 위해 가장 효율적인 방법을 찾아 이를 바탕으로 각 고객층에 맞는 전략적 접근이 필요함을 배울 수 있었습니다 아쉬운점   GS 직영 및 가맹점장으로 또 OFC로서 담당 점포의 매출 향상을 위해 철저한 상권 및 주 고객 분석을 통해 목표 매출을 달성하고 고객님의 재방문을 위해 고민하는 신입사원이 되겠습니다                         아쉬운점  우선 이미 앞 항목에서 활용한 경험을 사례로 활용하고 있어 호감도가 떨어지고 있습니다아쉬운점  영업관리직으로 지원하기 때문에 영업역량을 보여주기 위해 이 사례를 쓴 것 같습니다 하지만 직무와 직접적으로 연관이 없는 경험이고 산업분야도 다른 상황이라 특별하게 와 닿지는 않습니다
