기업명,산업분류,게시판번호,점수,질문,답변
CJ제일제당(주),인사담당자,200273,2.0,지원직무 수행 시  필요하다고 생각하는 역량 세가지를 중요도 순으로 작성해 주세요  해당 역량과 관련하여 본인이 지원 직무를 잘 수행할 수 있는 이유를 구체적으로 작성해 주세요본인의 강점 가치관 관련 경험에 근거,첫째로 조직중심적으로 사고할 수 있는 능력입니다 인사 직무는 staff 부서로서 구성원들을 관리할 뿐만 아니라 회사의 입장을 대변하는 직무이기 때문입니다아쉬운점   한 회사의 인사팀에서 인턴 활동을 하며 주 시간 근무제 대비 대응방안의 기획안을 작성하는 업무를 보조하며 조직의 관점에서 제도를 시행해나가는 법을 배웠습니다 임금 인상 리스크를 줄이기 위해 법률적 검토를 통해 초과 근무를 하더라고 이에 따른 수당을 최소한으로 지급하고 근로시간 인정 범위를 최소화하는 방안을 강구했습니다 그래서 이러한 조직중심적인 사고방식으로 조직의 리스크를 줄이는 제도를 실행하겠습니다좋은점   둘째로 다양한 이해관계자들과 원만하게 커뮤니케이션하며 협업하는 능력입니다 인사 직무는 제품이 아닌 사람을 관리하는 직무이기에 사람과의 소통 능력이 필요하기 때문입니다 뮤지컬 동아리에서 활동하면서 공연을 진행하는 과정에서 다양한 사람들과 협업하여 성공적으로 마친 경험이 있습니다 자본금을 조달하기 위해 대학가 인근 가게 사장님들로부터 후원금을 받았고 공연장 음향 및 조명기기 의상 및 소품 등을 준비하는 과정에서도 이해관계자와 협업하였습니다 또한 동아리 내부 구성원들과도 공연을 준비하는 모든 과정과 티켓판매율을 높이기 위해 홍보하는 과정에서 함께 협력하였습니다아쉬운점   셋째로 꼼꼼한 행정 업무 능력입니다 인사 직무는 다루는 업무 범위가 광범위해 관리해야 할 문서파일도 많기 때문입니다 인턴을 하면서 기본적인 인사 데이터 관리부터 기획안 작성까지의 일을 하며 행정 업무 능력을 향상시켰습니다 입퇴사자 데이터 관리 조직도 변경 컨소지엄 교육 희망자 취합 및 교육 신청 성희롱 실태 및 직장 만족도 설문조사 구성 및 결과 보고서 작성 인턴제 운영안 작성 우수인력 유치를 위한 제안서 작성 등의 업무를 했습니다 또한 감사 대비 지난 문서파일을 관리하는 프로세스에 제안을 했습니다 기존의 연도별로 분류했던 파일을 채용승진교육 등의 업무별로 분류하는 아이디어를 제시했습니다좋은점  아쉬운점  질문의 요구대로 필요하다고 생각하는 역량 세가지를 중요도 순으로 먼저 제시해야 합니다좋은점  직무와 관련 있는 경험을 제시한 점이 좋습니다아쉬운점  흔하게 볼 수 있는 일반적인 내용이라는 점이 아쉽습니다좋은점  직무와 관련 있는 경험을 제시한 점이 좋습니다
CJ제일제당(주),인사담당자,200273,2.0,본인의  글로벌 경험 또는 역량을 구체적으로 작성하고 해당 글로벌 경험 및 역량을 취득하는 과정에서 어려웠던 상황과 이를 극복하기 위해 노력했던 과정 및 결과를 작성해 주십시오,저의 글로벌 역량은 어학 능력과 다른 문화에 대한 이해도입니다 첫째로 포기하지 않는 끈질긴 노력으로 성취한 영어와 중국어 실력입니다 대학 시절 영어로 글을 쓰는 수업 영어로 진행하는 경제 강의 영어로 진행하는 토론 및 발표 수업들을 열심히 수강하며 모두 A 이상의 성적을 거뒀습니다 그리고 영어 실력을 더 높이고 싶다는 생각에 공군 통역 장교에 도전하였습니다 하지만 해외파 출신의 다른 지원자들에 비해 저의 능력이 부족하여 아쉽게도 탈락하게 되었습니다 그래서 병사로 군에 입대한 후 다시금 영어 공부를 하였습니다 또 나아가 영어뿐만 아니라 중국어도 공부해야겠다는 마음에 년 동안 열악한 환경 속에서도 열심히 공부한 결과 전역 직전 HSK 급을 달성하게 되었습니다 아쉬운점   둘째로 교환학생 교류 동아리 활동과 홍콩에서의 교환학생 생활을 통한 다른 문화에 대한 이해도입니다 동아리 활동을 하며 외국인과 한국인 재학생들의 교류 행사를 개최하며 담당자로서 의견 갈등 상황이 발생했을 때 이를 조율하였습니다 또한 교환학생 생활을 하며 독일인 룸메이트 중국 및 홍콩 친구들 기타 다양한 국가의 사람들과 생활하며 그들과의 문화 차이로 인해 종종 갈등 상황을 겪기도 했습니다 예를 들어 저의 독일인 룸메이트는 소매치기가 많은 문화에서 자랐기에 저와 달리 방문을 항상 잠그고 다녔습니다 하지만 이러한 갈등은 결국 한국의 문화와 나 자신에 대해 더 객관적으로 바라볼 수 있는 기회가 되기도 했습니다 아쉬운점   저는 이러한 역량을 CJ제일제당이 glocalization을 통해 해외 비중을 더 높이는데 기여하겠습니다 원활한 영어 능력을 토대로 해외 법인 및 공장들과 협업하겠습니다 또한 당사가 동남아 시장에 주력하고 있는 만큼 홍콩에서의 교환학생 생활을 통해 얻은 아시아 문화에 대한 이해를 바탕으로 현지의 공장 근로자들의 업무 능률을 높이기 위한 제안을 하겠습니다                        아쉬운점  글로벌 역량에 중국어 점수만을 이야기 한다는 것이 이 회사에 얼마나 호감을 줄 수 있을지 의문입니다아쉬운점  이 역시 비슷한 활동을 한 많은 지원자들이 흔히 쓰는 내용이라는 점이 아쉽습니다
CJ제일제당(주),품질관리자,199729,2.0,CJ제일제당과 해당 직무에 지원한 동기는 무엇인가요  CJ제일제당이어야만 하는 이유  지원 직무에 관심을 갖게 된 계기  입사 후 성장 목표를 반드시 포함하여 구체적으로 작성해 주세요 ,CJ제일제당만의 mindset이 만들어낸 사업 포트폴리오 세계 곳곳에 사업 거점을 둔 CJ제일제당은 global QC라는 목표를 향해가기에 최적의 기업이라는 확신으로 지원하였습니다 CJ제일제당은 CJ그룹의 최대 매출을 차지하는 모태 기업으로 지난 여 년간 도전을 거듭하였습니다 국내 식품기업 위에도 안주하지 않고 BIO사업에 뛰어들어 세계로 영역을 넓혀가는 행보는 저의 도전 의지를 높여주었습니다 CJ제일제당의 broad한 사업 포트폴리오를 발판 삼아 global QC로 성장하여 WBC  달성에 함께하고 싶습니다아쉬운점   BIO 품질관리에 관심을 갖게 된 계기 처음에는 식품공학도로서 품질관리에 막연한 관심을 두었습니다 년간 CJ블로썸파크를 포함한 사업장 곳에서 식품 제조 process를 따라가 보았습니다 고객에게 고품질의 가치를 선사하기 위해서 현장 모든 팀의 협업이 필요하다는 것을 느꼈습니다아쉬운점  작년 헝가리에서 Food additives를 수강하며 BIO분야에 흥미를 느꼈습니다 첨가제 제조와 활용 관련 발표를 준비하면서 식품에 BIO기술을 더해 고부가가치를 창출할 수 있음에 감탄하였습니다 BIO사업을 성장동력으로 삼고 있는 CJ제일제당에서 global 역량을 발휘하여 유관부서와 함께 BIO품질을 책임지고자 도전하였습니다아쉬운점   Glocalization 차별화를 이루는 전문가로 년 후 목표는 거점별 제품별 맞춤형 QC시스템을 구축하여 glocalization 차별화를 이루는 것입니다현재 사업 내용부터 섭렵하는 것이 우선입니다 발효와 대사에 관한 지식을 바탕으로 원료 입고부터 판매에 이르는 전 공정 이해에 집중하겠습니다 BB사업인 만큼 해외의 각 생산 및 영업 법인을 파악하고 주요 관리요인부터 숙지하고자 합니다 입사 년 후부터는 각 사업장의 품질 이슈 대응에 힘쓰고자 합니다 해결 과정에서 얻은 통찰력을 바탕으로 Value chain 전반에서 품질관리 개선점을 찾아 효율을 높이겠습니다아쉬운점  아쉬운점  그럴듯하게 썼지만 정작 지원자가 왜 이 회사에 지원하는지에 대한 근본적인 이야기는 쓰지 않고 있습니다 현재 내용으로는 그냥 유명하고 실력 있는 회사라서 지원하는 것 같은 느낌이 든다는 것입니다 그것이 지원동기라면 인사담당자에게 호감을 끌 수 없다는 점이 문제입니다아쉬운점  무슨 말인지 잘 모르겠습니다 사업장 곳에서 식품제조 프로세스를 따라가 보았다는 것이 무엇을 말하는 것인지 쉽게 쓰기 바랍니다 자기소개서는 자신만 아는 내용을 쓰는 것이 아니라 자신의 이야기를 처음 읽는 상대방이 쉽게 이해할 수 있도록 직관적으로 작성하는 것이 중요합니다아쉬운점  현재 내용에서는 제시한 해외경험 때문에 직무를 선택했다고 하는데 경솔한 선택처럼 보인다는 점이 아쉽습니다 해외경험이 관심을 가지게 된 계기라고 한다면 그 이후에 해당 직무에 대해 어떤 조사 분석을 했는지 그리고 어떤 학습을 통해 이 직무가 자신이 원하는 직무인지를 결정할 수 있었는지에 대한 내용이 추가되어야 한다는 것입니다아쉬운점  특별한 내용이 하나도 없고 당연하고 식상한 이야기만 있다는 점이 아쉽습니다
CJ제일제당(주),품질관리자,199729,2.0,대학생활 중 이수한 과목 중 지원하신 직무와 관련된 과목복수 가능을 기술하여 주시기 바라며 해당 과목을 통해 직무를 잘 수행할 수 있는 이유를 기술하여 주십시오 이수과목 중 지원 직무와 관련된 과목  해당 과목을 통해 지원 직무를 잘 수행할 수 있는 이유본인의 강점 가치관 관련 경험에 근거 ,식초블렌딩티를 개발하며 이끌어낸 타 파트의 협력 식품신제품개발캡스톤디자인을 수강하며 동기들과 식초블렌딩티를 개발한 경험이 있습니다 품질 담당으로서 는 과정에서 품질을 담당한 적이 있습니다 법적 규제를 검토하던 중 하나의 원자재에 검출되어서는 안 되는 소르빈산이 들어있음을 확인하였습니다 상품화 과정에서 법적 규제는 반드시 따라야 하기에 팀의 계획에 차질이 생겼습니다 시장 분석과 컨셉 구체화를 맡은 동기 명은 상품화 과정에는 관심이 없었습니다 그러나 소르빈산이 들어있지 않은 대안품을 찾기 위해서는 지원을 유도해야 했습니다 시장 분석 파트에게 화학보존료 사용을 자제하고 있는 시장 흐름 관련 자료를 제공하였습니다 이 자료를 바탕으로 시장 내 흔히 사용되는 천연보존료인 자몽종자추출물에 대한 세부 조사 결과를 얻어낼 수 있었습니다  컨셉 구체화 파트에는 건강기능을 label 강조문구에 담기 위해서는 성분표 작성이 필요하다고 설득하였습니다 일에 걸쳐 함께 개가 넘는 서칭을 통해 일일이 성분표를 확인하였고 자몽종자추출물을 함유하는 상품 개를 발견하였습니다 이후 품질위탁시험기관에 분석 비용을 문의한 후 법적 근거를 확보함으로써 마케팅 문구 선정에 함께하였습니다 시장분석과 컨셉구체화 파트와 협업하는 과정에서 구체적 요구사항을 제시하는 것이 효과적임을 배웠습니다 어떤 지원이 필요한지 왜 필요한지 명확히 제시하여 상대방을 납득시키는 것이 저의 강점입니다 각 파트의 업무 내용에 대한 정확한 이해를 바탕으로 원하는 것을 구체적으로 요구할 자신 있습니다 BIO품질관리 직무에서도 원료 수급부터 판매까지의 모든 과정에서 유관부서와의 공유와 협력을 주도해야 합니다 막연한 요구는 부서간의 분담과 책임 범위를 모호하게 하여 팀 분위기를 망칠 수 있다고 생각합니다 생산 생산지원 영업 마케팅 등 value chain에 관한 통찰을 바탕으로 활발한 미팅을 주도하는 모습 보여 드리겠습니다아쉬운점  아쉬운점  작성방향을 전체적으로 수정해야 합니다 이 항목은 직무와 관련하여 수강한 과목을 다수 제시하고 각 과목에서 무엇을 배웠고 특히 어떤 특별한 지식과 경험을 갖추고 있는지 그리고 관련하여 지원자가 개인적으로 관심을 가지고 더 큰 노력을 한 점은 무엇인지를 제시하며 자신의 강점을 어필해야 하는 항목입니다 그런데 지원자는 단 하나의 프로젝트 경험만을 구구절절 설명하고 있습니다 이런 방식은 지원자에게 전혀 도움이 되지 않는 방식입니다
CJ제일제당(주),품질관리자,199729,2.0,지원 직무를 수행함에 있어  예상되는 어려움 또는 갈등은 무엇이며  이를 극복해 나갈 수 있는 본인만의 강점을 구체적으로 작성해주세요 ,전문 지식과 사업 이해도의 부족 BIO품질관리 직무를 수행하며 전문지식의 부족을 경험할 수 있다고 생각합니다 이는 품질 process와 이슈 등 사업 이해도를 떨어뜨려 빠른 업무 수행을 방해할 수 있습니다 생화학과 대사학 식품화학 등을 통해 아미노산과 발효에 관한 기초지식을 쌓았습니다 그러나 학생으로서 쌓은 지식과 실무에서의 전문지식은 확연히 다릅니다 발효 및 정제 과정과 사업내용을 숙지하기 위해 항상 노력하는 자세가 중요합니다아쉬운점   부딪히며 배우고 습득하는 자세 배움과 습득은 가만히 있지 않고 부딪히면서 얻어갈 수 있습니다 저의 강점은 좌절감에 휩싸이지 않고 해야 하는 것과 할 수 있는 것에 몰두하는 회복력입니다 한 예로 학년 학기 면역학랩에서 연구를 수행한 경험이 있습니다 학부생활과 함께 추가적인 공부와 연구를 병행했기에 쉽지 않은 도전이었습니다 선행연구가 없어 연구설계부터 어려움을 겪었습니다 년대부터 지금까지 나온 국외 논문 여 편을 찾아 읽었습니다 또한 영상 강의를 수강하여 미생물학과 면역학을 매일 분 이상 공부하였습니다 실험과정이 낯설고 기구 사용법을 숙지하지 못해 실험 시 손을 떨기도 했습니다 실험노트를 만들어 기구를 키고 사용하고 끄고 보관하는 모든 과정을 기록하였습니다 실험 전 모든 단계를 자필로 적어가며 이미지트레이닝하다보니 주도적으로 연구를 이끌어갈 수 있었습니다 개월 간 학습과 연구를 반복한 끝에 소논문 장을 작성하였습니다 지식도 연구역량도 부족하다는 생각에 자책한 적도 있습니다 그러나 항상 처음으로 돌아가 다음 실험을 준비하였습니다 대학원 선배님 교수님의 조언을 구하고 결과를 고찰하기도 하였습니다 배우며 성장하는 과정에서 가만히 있는 것은 좌절감만 키우는 최대 적입니다 배워야 알 수 있고 알아야 함께 도전할 수 있습니다 입사 후 한다면 한다는 마음으로 부딪히며 가르쳐줄 맛 나는 후배에서 믿고 맡기는 동료로 성장해나가겠습니다아쉬운점  아쉬운점  실무 경험이 없다는 점이 예상되는 어려움 갈등이라는 말인데 이런 당연한 이야기는 호감도를 높일 수 없습니다 신입지원자가 당연히 가지고 있는 이런 핸디캡을 쓰라는 것이 아니라 지원자의 특성을 이해할 수 있는 다른 관점의 이야기를 원한다는 생각을 해야 합니다 이 항목에서 확인하고자 하는 것은 직무에 대한 깊이 있는 분석을 통해 실제 업무의 특성을 잘 이해하고 있는지 그리고 지원자가 어려움을 감수해야 하는 점이 무엇인지 알고 있는지 확인하는 것에 차적 목적이 있고 이 주제에 관련하여 지원자가 어떤 특성을 제시하는지를 확인하고자 하는 의도가 있습니다아쉬운점  이 경험이 의미가 없는 경험이라는 것이 아닙니다 나름대로 호감을 줄 수 있는 경험인 것은 사실이나 이 단 하나의 경험만으로 지원자가 회복력이 있다는 것에 확신을 가지기 어렵다는 것이 문제입니다 쉽게 이야기하면 단 하나의 사례를 구구절절 설명하는 방식보다는 관련 경험 가지를 다양하게 제시하는 것이 더 논리적으로 쉽게 공감되고 더불어 지원자의 다양한 경험을 어필할 수 있는 기회도 가진다는 것입니다
CJ제일제당(주),품질관리자,199356,2.0,CJ제일제당과 해당 직무에 지원한 동기는 무엇인가요  CJ제일제당이어야만 하는 이유  지원 직무에 관심을 갖게 된 계기  입사 후 성장 목표를 반드시 포함하여 구체적으로 작성해 주세요 ,Why CJ제일제당 CJ제일제당은 식품사업에서 국내 위를 차지하고 있음에도 불구하고 국내를 넘어 글로벌 사업을 중심으로 World Best 식품  BIO 기업으로 나아가기 위해 끊임없이 노력하는 점을 본받고자 CJ제일제당에 지원하게 되었습니다 CJ제일제당은 항상 품질을 최우선시하며 품질을 핵심가치로 생각해왔고 이로 인해 가장 빠르게 식품 분야에서 주도권을 확보할 수 있었습니다 이처럼 최고의 품질을 추구하는 CJ제일제당의 생산기술 엔지니어가 되어 CJ제일제당에 대한 생각을 공유하고 품질향상을 위해 함께 고민하며 성장해나가고 싶습니다아쉬운점   학년 학기에 캡스톤 디자인 프로젝트에서 보온 컵홀더를 제작했던 경험이 있습니다 다양한 종류의 섬유와 소재들을 후보군으로 설정한 뒤 섬유 자체의 특성을 비교분석하는 DOE를 경험하였습니다 다양한 소재와 각각에 따른 온도 테스트를 시행하여 직접 제품을 제작하였고 교내 공학 설계경진대회에서 장려상 수상이라는 값진 결과로 이어질 수 있었습니다 이 경험을 통해 여러 종류의 소재 특성을 비교하며 분석하였고 그에 맞는 특성의 소재를 고르며 VE관점으로 생각하여 효율적으로 제품의 가치를 높이기 위해 노력했던 경험이 있습니다 또한 유기화학과 고분자화학과 같은 전공과목을 통해 생산기술에 필수적인 화학의 기초를 다질 수 있었습니다 이 경험들을 통해 섬유전공지식과 엔지니어의 역량을 습득하며 생산기술 직무에 필요한 전문성을 기를 수 있었다고 확신합니다아쉬운점   이처럼 설계 수업의 소재를 선택하는 과정에서 효율적으로 제품의 가치를 높이기 위해 노력했던 경험을 통해 안전성뿐만 아니라 원가 경쟁력까지 우수한 제품을 만들 수 있도록 공정을 개선하고 관리하고 싶습니다 또한 국내뿐만 아니라 일본과 같은 해외 생산법인의 제품 경쟁력 확보에 기여하여 CJ제일제당의 제품이 세계 식품사업시장의 표준이 되는 데에 동참하고 싶습니다아쉬운점  아쉬운점  일반적으로 많은 지원자들이 쓰는 방식으로 작성된 지원동기입니다 지원자의 회사 지원동기에 대한 내용이 아니라 회사 소개 내용이라는 것입니다 즉 회사의 자랑거리만을 썼다는 것입니다 이 문서는 자기소개서임을 잊지 말아야 합니다 회사 지원동기도 회사 이야기가 아니라 지원자의 이야기가 주가 되어야 한다는 것입니다 이 회사에 대해 알게 된 계기 이 회사의 직원이 되어야겠다고 생각한 계기 및 이유 그 과정에서 회사 및 직무에 대해 어떤 활동을 통해 무엇을 알게 되었는지 그 내용이 지원자의 특징 및 장점과 어떤 연관이 있는지 등 지원자의 이야기가 구체적으로 제시될 때 지원자만의 특화된 지원동기가 됩니다아쉬운점  직무 전문성을 썼습니다 여기서 묻고 있는 것은 직무 지원동기입니다 직무 전문성은 다음 항목에서 묻고 있으므로 이 내용보다는 직무 지원동기에 맞는 내용을 제시해야 합니다아쉬운점  대충 쓴 입사 후 포부입니다 특별한 내용이 없다는 것입니다 회사의 특성 제품의 특성 직무의 특성이 좀 더 구체적으로 반영된 포부를 제시할 때 호감을 줄 수 있습니다
CJ제일제당(주),품질관리자,199356,2.0,지원직무 수행 시  필요하다고 생각하는 역량 세가지를 중요도 순으로 작성해 주세요  해당 역량과 관련하여 본인이 지원 직무를 잘 수행할 수 있는 이유를 구체적으로 작성해 주세요본인의 강점 가치관 관련 경험에 근거 ,글로벌 생산기술 엔지니어 생산기술 직무 수행 시 필요한 역량은 문제해결능력 의사소통 능력 외국어능력이라고 생각합니다  대학가의 디저트 카페에서 아르바이트를 했던 경험이 있습니다 앱을 통해 주문할 수 있었기 때문에 일반 카페보다 많은 주문을 소화해야 했습니다 하지만 주문이 밀려 배달시간이 지연되어 손님들이 불편을 겪는 문제가 자주 발생했습니다 냉동 창고에 디저트를 보관하는 정해진 방식이 없어 뒤죽박죽으로 섞여 있었기 때문에 주문이 들어올 때마다 창고에서 디저트를 일일이 찾아야 한다는 것이 원인이었습니다 문제를 해결하기 위해 손님들이 주문하는 빈도에 따라 창고의 칸을 구분해 보관하여 디저트를 찾는 데 걸리는 시간을 단축시켰습니다 또한 피크시간대인 시에 주문이 밀리는 것을 해소하기 위해 주방 근처에 디저트를 보관할 수 있는 소형 냉장고를 추가로 설치할 것을 제안하기도 하였습니다 이러한 개선을 통해 주문 접수에서 배달완료까지 걸리는 평균적인 시간을 약 분 정도 감소시키는 효과를 얻을 수 있었습니다 이처럼 손님들이 겪는 불편사항을 없애기 위해 고객과 직접 의사소통을 하며 문제를 해결할 수 있었습니다 아쉬운점   학년 학기에 전공인 섬유와 일본어를 배우고자 일본의 OOOO대학에 교환학생을 다녀왔습니다 처음에는 일본어 수업도 전혀 이해하지 못했고 의사소통뿐만 아니라 대중교통을 이용하는데도 어려움을 겪어야 했습니다 하지만 좌절하지 않고 영어를 섞어 쓰거나 사전을 이용해 대화를 이어나갔습니다 또한 배드민턴과 영어 동아리에 가입해 활동하면서 명의 일본인 친구들도 사귈 수 있었습니다 점심시간마다 그 친구들과 일본어만을 사용하여 대화했고 매주 세 편의 일본 드라마를 자막 없이 보면서 일본어 실력을 향상시키기 위해 노력했습니다 그 결과 교환학생을 다녀와서 보았던 일본어 회화 시험 OPIc에서 AL을 받을 수 있었습니다 이처럼 일본에서의 반년 간의 경험을 통해 일본어뿐만 아니라 새로운 환경에 처하더라도 두려워하지 않고 적응하는 법을 배웠습니다아쉬운점  아쉬운점  전혀 호감가는 이야기가 아닙니다 이런 소소한 내용은 수많은 자기소개서에서 볼 수 있는 사례이며 이 사례 때문에 현업에서 문제해결능력을 발휘할 수 있다는 주장이 논리적으로 공감이 가지 않습니다아쉬운점  본인의 일본어 능력을 강조하기 위해 너무 쓸데없는 내용까지 구구절절하게 써 놓았습니다 좀 더 직접적으로 호감을 가질 수 있는 이야기를 제시하는 것이 좋겠습니다 직무 역량으로 기술지식 전공지식 제품에 대한 지식과 같은 분명한 능력을 제시하는 것이 좋다는 것입니다
CJ제일제당(주),품질관리자,199356,2.0,CJ제일제당의 제품 및 서비스 중 가장 선호하는 것을 개 선정하고 타사 유사 제품 및 서비스 대비 강점 및 보완점을 작성해 주세요 자,자취생의 든든한 필수품 햇반 자취생활을 하는 저에게는 CJ제일제당의 햇반은 없어서는 안 될 존재입니다 타사의 즉석밥 대비 햇반의 강점은 용량의 세분화라고 생각합니다 한번에 먹는 밥의 양이 적은 저에게 g과 g의 용량은 실용적이게 다가왔고 대량 구매 시 가격 측면에서도 부담을 적게 느낄 수 있기 때문입니다 또한 타사 제품대비 용기의 크기가 크기 때문에 식사 시에도 편리함을 느낄 수 있었습니다 하지만 햇반의 보완해야 할 점은 가격이라고 생각합니다 인터넷에서 대량으로 구매하는 것이 아닌 편의점에서 낱개로 구매할 때에는 가격의 부담이 커지고 그렇기 때문에 학생으로서 햇반을 구매해서 먹기에는 약간의 부담이 있기 때문입니다  이처럼 즉섭밥 중 최고의 품질과 맛을 자랑하는 햇반을 제조하는 CJ제일제당에서 제품의 품질과 원가 경쟁력까지 우수한 제품을 만들 수 있도록 공정을 개선하고 관리하는 직무를 수행하고 싶습니다아쉬운점  아쉬운점  아주 큰 문제가 있는 것은 아니지만 전반적으로 특별한 내용이 아니라는 점이 아쉽습니다 우선 너무 흔하고 유명한 제품을 제시하여 뻔한 내용으로 채워졌다는 것입니다 두 번째는 생산기술을 희망하는 사람으로서 직무와 연관성을 가질 수 있는 내용이 아니라는 점이 아쉽습니다 생산기술과 관련하여 경쟁사와 차별화된 점이 있는 제품을 선택하고 제품에 대한 설명을 생산기술의 관점에서 풀어나갔다면 더 호감가는 내용이 될 것입니다
CJ제일제당(주),품질관리자,199072,2.0,CJ제일제당과 해당 직무에 지원한 동기는 무엇인가요  CJ제일제당이어야만 하는 이유  지원 직무에 관심을 갖게 된 계기  입사 후 성장 목표를 반드시 포함하여 구체적으로 작성해 주세요 ,트렌드 속 기본에 충실하자 한 때는 빠르게 먹을 수 있는 인스턴트가 인기가 있었고 요즘은 혼밥 또는 혼술이 대세를 이루고 있습니다 이러한 시점에 CJ제일제당은 소비자 라이프 스타일을 선도하고 있습니다 특히 최근의 식문화를 대변하는 혼밥의 시초라 볼 수 있는 제품이 있습니다 그것은 출시 년이 넘은 햇반입니다 사실 밥을 사 먹는다는 개념조차 생소했던 시기에 국내 상품밥 시장 개척뿐만 아니라 최근의 식품업계 흐름인 가정 간편식 시장까지 범위를 넓혔습니다 이렇듯 CJ제일제당의 제품은 단순히 배와 미각만 만족시키는 것이 아니라 최종 소비자의 삶의 질과 가치를 높일 수 있다는 기본에 충실하며 저의 직업관을 충족시키기 위한 최적의 기업이라고 생각합니다아쉬운점   비효율을 개선시키자 학부 학년 때 제품 기획을 해봤습니다 우리는 영화관 지하철 좌석 시트가 청결할까 궁금했습니다 겉으로 보기에는 깨끗해 보이지만 실상은 달랐습니다 좌석은 사람들이 쉴 새 없이 사용하기 때문에 관리가 어려우면 애초에 먼지나 세균이 앉기 어렵게 하면 되지 않을까라는 생각이 들었습니다 그 결과 갈라파고스 상어의 피부패턴이 세균이 앉아 서식하는 것을 억제하는 특성이 있어 이 피부패턴을 매트리스나 좌석 시트에 적용했습니다 장기적으로 봤을 때 가격이 더 저렴할 뿐만 아니라 화학적 처리가 없는 친환경 소재이기 때문에 제품을 개선할 수 있었습니다 하지만 단지 제품 기획이기에 실제로 생산을 어떻게 하느냐에 따라 제품이 또한 달라질 수 있다고 생각했습니다 그래서 제품 기획으로만 그치지 않고 직접 제품을 생산하여 소비자들을 만족시켜 성취감을 느낄 수 있는 생산기술직에 지원하였습니다아쉬운점   CJ제일제당 부산공장 생산기술직에 입사하게 된다면 성장하고 있는 햇반 및 컵반 제품의 생산성을 높여 제품의 출시 년 돌파라는 타이틀이 나올 때까지 함께 성장하고 싶습니다 회사에 대한 소명의식을 갖고 우리의 우수한 제품을 국내외로 널리 전파하며 글로벌 식품 회사로 발돋움하겠습니다아쉬운점  아쉬운점  지원동기는 회사의 이야기가 아니라 지원자의 이야기가 중심이 되어야 합니다 회사 홍보성 글은 아무런 도움이 되지 않습니다아쉬운점  직무 지원동기가 너무 구구절절 설명되어 있습니다 핵심 위주로 내용이 정리되면 좋겠습니다아쉬운점  특별하지 않는 포부입니다 깊이 있는 조사 분석 없이 그냥 막연하게 쓴 내용이라는 것입니다
CJ제일제당(주),품질관리자,199072,2.0,지원직무 수행 시 예상되는 어려움갈등은 무엇이며 이를 극복해 나갈 수 있는 본인의 강점과 가치관을 작성해주세요  지원 직무 수행시 필요하다고 생각하는 역량  지원 직무를 잘 수행하기 위한 그동안의 노력과 도전 등을 반드시 포함하여 구체적으로 작성해 주세요 ,생산과정의 문제 발생 시 이를 해결하기 위한 공정 설계 및 개선과정이 어렵고 또한 중요하다고 생각합니다 여기서 필요한 역량은 분석력과 전공지식입니다 공정 개선의 힘 분석력 대학 학년 때 열전달 수업에서 방열판의 효율을 알아보기 위한 설계를 했습니다 방열판을 컴퓨터 부품에 적용하여 HW monitor로 결과를 산출했습니다 CPU에서는 확실한 효율을 보였지만 VGA 경우 최고 온도가 증가했습니다 우리는 설비를 정밀하게 분석한 후 어느 부분에서 낭비가 발생하는지 원인을 찾았습니다 그 결과 이론값에서는 열전달이 정상상태로 가정하지만 실제는 컴퓨터의 내부 및 CPU 냉각팬이 강제대류를 발생시켜 열전도도에 오차가 발생했기 때문이었습니다 즉 성능을 높이고 온도를 떨어뜨리기 위해서는 방열판뿐만 아니라 부가적인 냉각장치가 필요하다는 결론을 내렸습니다 이를 통해 공정설계과정에서 해당 제품의 특성과 사용 가능한 설비를 사전에 분석 및 검토하는 것이 중요하다는 것을 배웠고 근거 없이 도전만으로 시작하는 것이 때로는 큰 손해를 초래할 수 있다는 것을 느꼈습니다아쉬운점   생산기술의 힘 전공 전공지식을 다지기 위해 전공수업과 더불어 관련 자격증을 취득하는 목표를 세웠습니다 먼저 대학 시절 년 동안 화학공학과의 주요 전공과목 학점을 이수하였습니다 이를 통해 화학물질을 분석하거나 공정설비를 운영하기 위한 기초 지식을 쌓을 수 있었습니다 하지만 환경 과목은 학과에서 개설되지 않아 이를 보완하기 위해 대기환경 위험물 기사 자격증을 온라인 강의와 교재를 통해 공부하여 취득할 수 있었습니다 현재는 전문역량을 다지기 위해 화공기사 실기를 준비하고 있습니다 또한 협업능력을 다지기 위해 공학인증도 이수했습니다 공학 인증을 통해 전공분야의 설계 과목을 중점적으로 들으며 제품을 기획 설계하는 팀 프로젝트 경험을 많이 하였습니다 그래서 신사업에 따른 공정설계에서의 RD 직원과의 협업 등 유관부서와의 협업에도 원만히 대처할 것입니다아쉬운점  아쉬운점  아마도 지원자는 자신의 분석력을 강조하기 위해 이 사례를 제시한 것 같습니다 그런데 문제는 너무 구구절절하게 한 사례를 설명하고 있다는 것입니다 질문에서 요구한 것은 그동안의 노력과 도전입니다 대표적인 경험 한 가지를 길게 쓰는 것이 아니라는 것입니다 아쉬운점  특별한 내용이 없다는 점이 아쉽습니다 결국 전공 수업과 자격증 공학인증 이수가 전부인데 이는 일반적으로 흔히 볼 수 있는 활동 사항입니다
