기업명,산업분류,게시판번호,점수,질문,답변
NH농협은행,사무담당자,200405,3.0,최근 년 내에 비용이나 효율의 증대에 관련한 이슈나 문제에 대하여 다른 사람을 설득 또는 협업하여 해결한 사례를 구체적으로 기술하시오,년 ㅇㅇㅇㅇㅇㅇㅇㅇ의 운영 위원으로 활동 당시 제한된 예산 범위 내에서 새로운 수업 컨텐츠를 제시함으로써 실무진을 설득하고 학생들의 만족을 얻어낸 경험이 있습니다 수업 편성에 앞서 학생들에게 실무 경험의 기회를 제공하는 현장실습 형태의 수업을 새로 추가해 줄 것을 실무진에게 요청했습니다 그러나 실무진은 모든 학생이 실제 무역 현장실습에 참여하기엔 예산이 턱없이 부족하다는 것을 이유로 반대했습니다 저는 이전의 해외 전시회 참여로 얻은 현장 경험이 큰 도움이 된 것을 들어 기대 효과를 설명했고 전시회가 학생들의 적극적인 참여를 끌어낼 수 있는 수업 컨텐츠가 될 수 있다고 설득했습니다 저렴한 비용으로 문제를 해결하는 방안을 고민한 끝에 학생들이 제품을 직접 선정하고 해외 바이어에게 수출하는 상황을 가정한 모의 전시회 개최라는 최적의 대안을 도출해 승낙을 얻을 수 있었습니다좋은점   그 후 해외 전시회 사이트를 참고해 박람회 기획 초안을 작성하고 자문 교수님들께 꾸준히 연락드려 초안에 대한 검토와 도움을 요청했습니다 실무진과 소통하고 협력해 부스 설치 등 실제 전시회 환경과 최대한 유사하게 준비해 나갔고 그 결과 저렴한 비용으로 모의 전시회를 성황리에 마칠 수 있었습니다 모의 전시회는 학생들에게 최고의 현장실습장 실무진에게 성공적인 사업 제시라는 긍정적인 평가를 받으며 년이 지난 지금까지도 이어지고 있는 사업의 대표 컨텐츠가 되었습니다좋은점  농협 입사 후에도 당면한 문제를 효율적으로 해결하는 방안들을 조직원들과 함께 고민하고 협업을 바탕으로 성공적인 결과를 얻는 농협인이 되겠습니다                        좋은점  결론을 글 서두에 제시한 점이 좋고 제시한 이야기 사례가 질문의 요구사항에 잘 맞는 내용이라는 점도 좋습니다좋은점  이 내용이 그 이후에 대표적인 컨텐츠가 되었다는 부분에서 호감을 주고 있습니다 지원자의 노력과 행사의 가치를 인정받았다는 것을 의미하기 때문입니다
NH농협은행,사무담당자,200405,3.0,최근 년에 다른 사람이 생각하지 못한 아이디어를 제시하여 기대한 성과를 만들어서 주위 사람의 인정을 받은 사례를 기술하시오,ㅇㅇㅇㅇㅇ으로 참여한  ㅇㅇㅇㅇㅇ KFood Fair에서 방문객에 대한 관심과 분석으로 ㅇㅇ 제품을 판매해 악성 재고를 해결한 경험이 있습니다 당시 부스에 많은 제품이 재고로 남게 되어 저와 다른 팀원들은 문제를 해결할 수 있는 효과적인 판매 전략을 도출해내야 했습니다 저는 그동안 관찰한 방문객들의 특징을 떠올리던 중 방문객들의 대부분이 사업 목적이 아닌 단순히 시식과 전통놀이 체험을 목적으로 박람회장을 찾는다는 것을 알게 됐습니다 이에 착안해 전통놀이 체험장을 찾는 방문객들에게 게임 내기를 제안했고 이기는 방문객에게 제품의 샘플을 제공하는 마케팅으로 주변의 관심을 끌었습니다 또한 군중심리를 이용해 팀원 중 명이 관람객으로 위장시킨 뒤 부스 앞에서 항상 제품을 살펴보는 설정을 취했습니다 이를 통해 지나가는 관람객들의 발길을 잡아 부스가 붐비도록 유도했습니다좋은점   이러한 노력으로 ㅇㅇㅇ만 원 상당의 제품을 판매해 업체 대표님과 팀원들의 만족을 끌어냈습니다 꼼꼼한 분석으로 도출한 아이디어로 좋은 결과를 얻어 큰 보람을 느낄 수 있었습니다 입사 후에도 이 보람을 이어갈 수 있도록 최선을 다하겠습니다                        좋은점  질문의 요구 사항에 맞는 사례를 제시한 점이 좋고 지원자가 제안한 방안도 호감을 줍니다
NH농협은행,사무담당자,200405,3.0,귀하가 농협에 지원한 구체적인 동기에 대하여 제시하고 그러한 지원동기가 농협에게 어떤 기여를 줄 수 있는 지를 기술하시오,오직 농가만을 위한다는 자부심으로 다양한 경제사업에서 넓은 범위의 업무를 담당할 수 있다는 점이 농협에 지원하는 이유입니다 경제사업의 전문화와 효율화를 통하여 농가 수취가격을 제고하고 나아가 농가소득 천만 원을 달성한다는 목표는 저에게 있어 함께 이루고 싶은 목표가 되었습니다 농업생활력의 증진을 이룰 수 있도록 더 노력하고 행동하는 농협인으로 성장해 한국 농축산업의 발전에 기여함으로써 더 큰 자부심을 느끼고 싶습니다아쉬운점  먼저 농협의 목표를 제 목표처럼 동일시해 반드시 이루겠다는 마음가짐으로 년 이내에 농업인이 즐거운 JOY 세상을 만드는데 기여하겠습니다 이를 위해 지역 조합원을 위하는 초심을 잃지 않고 농가에 꼭 필요한 담당자로 성장하겠습니다 농협의 오랜 노하우와 선배님들의 축적된 경험을 빠르게 습득하고 시시각각 변하는 시장 상황에 맞는 최적의 전략을 적용해 농업인에게 믿음과 행복을 주겠습니다 장기적으로 ㅇㅇ 농협의 화두인 유통비 절감과 상품성 제고 전략 직판장의 활성화 방안을 꾸준히 제시해 농가 소득 천만 원 달성을 넘어 유통 판매 부문 등 다양한 분야에서 농업인의 행복 증진을 이루겠습니다아쉬운점  입사 후 농업인에게 행복한 미래와 영농생활을 보장하는 JOY 세상을 실현하기 위한 다방면의 노력으로 온 국민에게 사랑받는 대구 농협의 모습을 만들어낼 것을 자신있게 약속드리겠습니다                        아쉬운점  이 내용이 사실인지 아니면 이 회사에 지원하기 위해 급하게 만든 동기인지 잘 모르겠습니다 이 내용이 사실처럼 보이기 위해서는 지원자가 왜 농가만을 위한다는 자부심에 관심을 가지게 되었는지 왜 농사소득 천만원이라는 목표가 지원자에게 중요한지에 대한 구체적인 설명이 제시되어야 합니다아쉬운점  구체적인 방법론도 없고 특별한 내용도 없는 일반적인 계획입니다 회사 및 지원직무에 대한 좀 더 구체적인 조사 분석이 필요해 보입니다 막연한 다짐과 목표는 다른 지원자도 쉽게 쓰는 내용입니다
NH농협은행,사무담당자,200405,3.0,농협의 대 핵심가치인   에 대한 귀하의 의견을 적고 앞으로 농협이 더욱 발전하기 위한 제언을 기술하시오,  농업인과 고객을 위한 열정은 농심을 이해하는 데서 출발하기에 모든 농협인이 갖추어야 할 기본 마음가짐이라 생각합니다  농심을 행동으로 나타내는 단계라 생각합니다 현장에서 개선사항을 직접 파악하고 해결함으로써 농업인의 행복 가치 실현을 앞당겨야 할 것입니다  농업인과 농협 모든 일원의 노력으로 국민의 공감을 끌어내 사회적 가치를 실현하는 최종 단계라 생각합니다아쉬운점   최근 농산물 구매처가 오프라인에서 온라인 모바일로 빠르게 전환되는 추세에 맞춰 물류 유통 IT 사업 간의 시너지를 극대화한다면 지역 농산물의 온라인 판매 활성화를 통해 ㅇㅇ 농협은 더욱 발전할 수 있을 것입니다 먼저 IT와 유통을 결합해 기존보다 더욱 안정된 결제 서비스를 구축하고 온라인 농산물 판매채널을 강화해야 합니다 또한 물류 유통 계열사와의 협업으로 농협 택배사업을 활성화해 농산물의 유통비용 최소화 및 물류 최적화를 통한 농산물의 경쟁력 강화를 이뤄내야 할 것입니다 사업간의 시너지 창출로 문제를 능동적으로 대처한다면 대 핵심가치와 판매농협의 실현으로 농업인의 소득 증대를 이룰 수 있을 것입니다아쉬운점  아쉬운점  특별한 내용은 아닙니다 많은 지원자들이 이와 비슷하게 쓴다는 것입니다아쉬운점  이 부분에서는 많은 내용을 이야기하는 것 보다는 하나라도 깊이 있고 구체적으로 이야기하는 것이 더 호감을 줍니다 여기서 지원자가 언급한 것은 IT와 유통 결함 결제서비스 구축 농협 택배사업입니다 현재와 같이 막연히 뭘 해야 한다고 이야기 할 것이 아니라 이 중에서 하나를 선택하여 좀 더 구체적이고 현실적인 방안을 제시할 때 더 호감을 준다는 것입니다 
NH농협은행,금융영업,200380,2.0,직업이나 직장을 선택할 때 가장 우선적으로 생각하는 가치는 어떤 것이며 그 이유를 설명하시오 ,제가 직장을 선택할 때 가장 우선적으로 생각하는 가치는 함께 일하는 사람과의 인간관계와 팀원들 간의 협력입니다 좋은점 대학교를 다니던 시절 외국 봉사활동 프로그램에 참여한 적이 있습니다 현지 기술대학교에 cctv 설치 체육관을 보수하는 등의 활동이 계획되어 있었습니다 봉사 단원에는 교수님을 포함한 총 명의 학생들로 이루어져 있었지만 일의 짧은 시간에 초보자 명 만으로 그 많은 일을 해결할 수 있을지가 미지수였던 우리는 서로 간의 협업과 팀워크가 가장 중요한 판도라 생각하여 우리는 교수님의 지휘 아래 전공 및 성향에 따라 일을 분배하였습니다 전기 전자과와 그 외 기술과는 cctv 설치를 주력으로 하며 그 외 이들 중에서 영어나 베트남어를 통역해줄 통역사와 비교적 섬세한 여성과 힘을 쓰는 남성들로 체육관 보수공사를 중심으로 이루어 계획을 이행해 나간 결과 무사히 일이란 짧은 시간 내에 할당된 모든 일을 완료할 수 있었습니다 이로 인해 팀원들 간의 협력이 가장 중요한 가치라  다시 한 번 더 생각하게 되는 계기가 되었으며 이러한 협동심을 만들기 위해서는 서로를 위하는 배려와 상생 또한 함께 동반되며 이는 직업이나 직장뿐 아니라 삶을 살아가는데 가장 중요한 요소라 생각합니다아쉬운점  좋은점  질문에 대한 답을 명쾌하게 글 서두에 작성한 점이 좋습니다아쉬운점  이 내용이 지원자가 주장한 팀원간의 협력과 인간관계에 대한 내용인 것은 맞습니다 그런데 문제는 이 경험 단 하나로 지원자가 인간관계와 팀원간의 협력이 우선적으로 생각하는 가치임을 증명하기에 부족한 면이 있다는 점이 아쉽습니다 그리고 제시한 사례도 크게 색다르거나 기억에 남는 내용이 아니라는 점도 아쉽습니다 이 항목은 지원자가 우선적으로 생각하는 가치가 무엇이고 그것이 왜 인지를 쉽게 공감할 수 있도록 작성하는 것이 중요합니다 예를 들면 내가 중요하게 생각하는 가치는 이고 그 이유는  때문이다 대학시절 활동에서 을 담당한 적이 있고 이 때 에 대한 문제를 해결한 것은 가치 덕분이었다 또한  이처럼 대학시절에 다양한 경험을 통해 가치가 만들어 내는 영향력에 대한 중요함을 매번 느꼈고 이를 계기로 직장을 선택할 때 가치를 중요하게 생각하게 되었습니다
NH농협은행,금융영업,200380,2.0,스스로의 발전을 위해 자발적으로 계획이나 목표를 수립하고 이를 달성하기 위해 노력했던 경험이나 사례를 기술하시오 ,고등학교를 졸업 후 내가 하고 싶은 일을 직접 찾겠다는 의지로 사회생활에 뛰어들었던 저는 고등학교 졸업 후 한동안의 시간은 입학 겸 사회생활을 대비한 다양한 직장생활을 보내며 제가 정말로 하고 싶은 것이 대학의 공부가 맞는 것인지 어떤 직업이 향후 제 삶 속에서 높은 만족도를 가질지 대한 작은 방황과 고민의 시간을 가졌습니다 그렇게 고민을 하다 굳게 다짐 후 지원서를 넣었지만 당시 합격할 것이라는 생각을 깨뜨리고 대학 첫 도전은 낙방이었습니다 아쉬운점 지원하고픈 대학을 붙기엔 학창시절 점수가 모자란 제가 어떻게 하면 나의 성적으로 이 대학에 합격할 수 있을까 고민하기를 며칠 먼저 가산점을 받아 내겠다는 생각으로 직장 일을 병행하며 관련 학과의 몇 가지 자격증을 따낸 뒤 면접에서 좋은 평가를 받아 합격하게 되었습니다 이처럼 년이란 시간 동안 편한 길이라는 유혹보다 목표를 먼저 생각하며 얻은 경험은 무엇이든 이룰 수 있다는 사실을 깨달았으며 향후 농협에 들어가 어떤 일을 하더라도 계획과 목표가 명확하다면 원하는 결과를 얻어낼 것이라 믿습니다아쉬운점  아쉬운점  이 내용은 지원자의 대학 입학과정에 대한 이야기입니다 결론적으로 지원자가 이룬 목표는 대학 입학이라는 것인데 이는 인사담당자의 입장에서 특별한 내용이 아니라는 점이 아쉽습니다 이런 내용보다는 지원자가 금융과 관련하여 지식을 쌓기 위해 노력한 과정이나 금융과 관련한 활동 속에서 이룬 성과이거나 영업활동 경험 중 이룬 성과와 같은 이야기 소재가 더 호감을 줄 수 있겠습니다아쉬운점  어떤 조건을 갖춰서 학교에 입학했는지에 대한 내용은 회사의 관심사가 아닙니다 그리고 지원자의 노력이 돋보이는 내용도 아닙니다 이 부분은 직무나 회사 산업과 관련한 특별한 준비과정을 제시할 때 호감을 줄 수 있습니다 관련 경험이 없다면 준비하여 지원하는 것도 좋은 방법이 될 것입니다
NH농협은행,금융영업,200380,2.0,귀하가 지금까지 살아오면서 가장 힘들었던 때는 언제였으며 이러한 역경을 어떻게 극복하였고 이를 통해 얻게된 교훈을 무엇인지 기술하시오 ,대학 학년 시절 폐기물 실험을 하던 때였습니다 무작위로 선택된 조원끼리 주 동안의 실험을 마친 뒤 결과를 제출해야 했는데  주라는 시간 안에 성과를 봐야 하는 만큼 팀워크와 참여율이 매우 중요했습니다 사회생활을 먼저 하게 된 영향력인지 모든 일에 최선을 다하는 성향이 강했던 저는 할 수 있는 한 높은 완성도를 내려 했으며 알맞은 결실을 맺길 바랐습니다 하지만 정확한 실험 방식을 선호하지 않는 이들 중 제 성격을 힘들어하는 친구들도 있었고 그런 탓에 서로의 뜻이 맞지 않아 갖가지 고충이 생겼기에 각자의 성향에 맞는 역할을 분배하고 설득하는 데에 애썼습니다 아쉬운점 설득이 쉽지는 않았습니다 쉬운 것을 모두가 원했기 때문에 제가 택한 방식은 최대한 짧고 간결하게 실험 반경을 좁혀 주되 그에 대한 책임감을 심어주는 것이었습니다 그 결과 훌륭한 결과물을 만들어 내는 데에 높은 시너지효과를 낼 수 있었습니다  뭐든지 열심히만 하는 게 최선이라 생각했던 저에게 이때의 경험을 통하여 조원들 간의 마찰을 최소화하고 깐깐하지 않으면서 특유의 포용력으로 부드러운 관계를 만들어내는 법을 배웠습니다아쉬운점  아쉬운점  문제에 대한 배경 설명을 제시한 부분입니다 이 부분에서 제시해야 하는 내용은 왜 이 때 가장 힘들었는가에 대한 내용입니다 질문을 보면 지금까지 살아오면서 가장 힘들었던 때를 묻고 있습니다 그렇다면 이 시기가 가장 힘들었던 이유를 제시할 때 내용에 공감할 수 있습니다아쉬운점  제시한 소재가 질문에 정확히 맞지 않다는 점이 아쉽습니다 이 항목은 지원자가 살아오면서 가장 힘들었던 시기가 언제이고 그 시기를 어떻게 극복했는지를 묻고 있는 항목이라 할 수 있습니다 예를 들면 다음과 같은 식이 어울리는 항목이라는 것입니다대학에 입학하고 학교에 적응하던 시기인 대학 학년 학기가 가장 힘들었던 때였고 그 이유는  때문입니다 
NH농협은행,금융영업,200380,2.0,오랫동안 사람들이 관행적으로 수행하던 방식을 본인이 창의성을 발휘하여 바꿈으로써 효율성 또는 효과성을 높였던 경험이나 사례를 기술하시오 ,헬스장 아르바이트를 다닐 때의 일이었습니다 아르바이트였지만 직급은 매니저로 활동을 했었는데 트레이너들은 자신의 시간이 끝이 나면 바로 퇴근을 하게 되어 주축으로 헬스장을 관리를 하게 되는 사람은 오전 오후 아르바이트 두 명이었습니다 제가 들어오기 전부터 제대로 관리되는 부분이 없다 보니 식사시간이나 쉬는 시간 청소 등 제각기 달랐는데 이로 인하여 나중에 어떠한 경유로든 마찰이 생길 수 있겠다는 생각이 들었습니다 최종적으로 청소와 업무 관련이 확실히 정해지지 않아 있었으며 관리자도 없는 상태이다 보니 어느 누가 도맡아서 하지 않는다면 회원에 대한 상담도 제대로 이루어지지 않았습니다 아쉬운점 제가 일을 그만두어도 누군가는 불규칙적인 업무에 불편해할 것이라 생각하였고 정확한 업무량이 시급하다 생각했기에 오전 아르바이트생과의 대화를 통하여 효율적인 업무 분담 표를 간단히 작성 및 조정한 뒤 각자의 파트를 정하였고 회원권에 대한 상담 방식을 포트폴리오로 정리 후 보다 수월하게 상담을 할 수 있도록 만들었습니다 이로 인해 청소뿐 아니라 업무 또한 효율적으로 탈바꿈하여 헬스장은 회원님들께 제가 처음 들어오기 전보다 훨씬 전문성 있고 깔끔해졌다는 평가를 받았습니다아쉬운점  아쉬운점  질문의 내용대로 관행적으로 수행하던 방식에 대한 내용은 맞지만 이야기 소재가 특별하지 않다는 점이 아쉽습니다 흔히 볼 수 있는 아르바이트 문제 해결 사례라는 것입니다 많은 지원자들이 이런 항목을 작성할 때 활용하는 이야기 소재는 아르바이트 소재가 많고 그 내용은 대부분 당시의 문제 상황을 해결해 가는 과정에 대한 이야기라는 것입니다 그렇기 때문에 이 항목에서 돋보이기 위해서는 그 방법이 얼마나 창의적이었는가에 달려 있습니다 아쉬운점  가장 큰 문제는 창의성이 강조되지 않았다는 것입니다 지원자의 해결책은 일반적으로 흔히 생각할 수 있는 방법입니다 흔히 볼 수 있는 이야기 소재이고 문제 해결책도 그다지 창의적이지 않다면 이 내용은 특별함이 없는 내용이라는 것입니다
NH농협은행,금융영업,200382,2.0,최근 년 내에 귀하가 어떤 구체적인 목표를 달성하기 위해 어떤 준비와 과정을 거쳐 그 목표를 달성한 경험에 대해 기술하시오 ,대학생활 중 학생회의 총무부장으로 활동하며 예산을 잡는 데 몇 가지 어려움이 있었습니다아쉬운점  먼저 연간 예산 계획을 짜는 일이었습니다 어떤 행사가 있는지 그 행사에서 무엇을 할지를 대략적으로 정해 예산을 정해야 했습니다 그래서 전대 학생회의 총무에게 부탁해 지난해에 어떤 행사를 했는지를 알아냈고 예산은 어떤 식으로 잡았는지 자문을 구해 계획을 잡았습니다다음으로 예산 계획서를 작성하고 나면 모든 일이 순탄할 줄 알았는데 엠티 버스 대여비가 확 뛰었던 것입니다 엠티 예산이 부족했기에 최대한 많은 버스 회사들에 전화를 해 최소한의 비용으로 버스를 대절했습니다이렇게 목표를 달성하기 위해서는 미리 계획을 짜고 적극적으로 자문도 구하고 사전에 알아보는 등 적극적으로 일을 해야 목표를 달성한다는 것을 배웠습니다아쉬운점  입사 후에는 안전한 농식품을 국민들에게 제공하기 위해 그리고 제품들이 국민으로부터 안전한 농식품이라는 신뢰를 얻어 농가의 발전을 이룩하기 위해 안전한 농식품을 공급하는 일을 하겠습니다 농가의 발전을 위해 무슨 일이든지 적극적인 자세로 임해 농협의 발전을 이루고 싶습니다아쉬운점  아쉬운점  이 사례는 목표가 구체적이지 않다는 점이 가장 큰 문제입니다아쉬운점  목표가 구체적이지 않아서 내용도 추상적입니다 그래서 목표를 달성했는지 궁금합니다 이 부분에서는 그 내용을 명쾌하게 제시해야 합니다아쉬운점  형식적으로 쓰는 마무리 문구입니다 묻지도 않은 목표나 다짐은 쓸 필요 없습니다
NH농협은행,금융영업,200382,2.0,최근 년 내에 비용이나 효율의 증대에 관련한 이슈나 문제에 대하여 다른 사람을 설득 또는 협업하여 해결한 사례를 구체적으로 기술하시오 ,정직함 거짓 없이 바르고 곧다는 말이어서 참 좋아하는 말입니다 어렸을 적에 양치기 소년 이야기를 듣고 충격이 컸습니다 이 속에서 거짓이 많은 삶 주위에는 사람이 없다는 것을 알게 되었고 정직하게 살자라는 신념을 갖게 되었습니다대학교를 다니면서 언론을 통해 학생회비를 횡령하는 학교에 대해 소문을 많이 접했습니다 그래서 대학교 학년 때 학생회에서 돈을 어떻게 쓰는지를 직접 확인하고 싶어 대의원회를 시작하게 되었습니다 이 활동을 하던 중 학생회장들이 총무들이 너무 힘들어한다 감사 좀 널널하게 해 달라 라는 말을 해 갈등이 생겨 회의를 열었습니다 회의에서 저는 학생들이 납부한 학생회비를 관리하는 건데 감사 자체는 원칙보다 널널하게 할 수는 없다고 반박했습니다 감사 자체는 원칙대로 하되 총무들이 일을 하기엔 더 편하게 수업이 늦게 끝나도 대의원실을 찾아올 수 있도록 대의원회 사람들의 근무시간을 늘리자는 의견을 받아들였습니다 그리고 총무들의 편의를 위해 의견을 받는 의견함도 설치했습니다 학생회장들이 이를 수긍해 감사는 원칙대로 실행했습니다 감사 후 학생들이 감사 결과를 꼼꼼하게 보는 것을 보고 학생회와 대의원회가 정직하게 일하면 학생들이 신뢰할 수 있겠구나하고 정직함의 중요성이 제 신념에서 더욱 커졌습니다 또한 원칙대로 일을 처리하는 저의 모습에 스스로가 떳떳할 수가 있었습니다아쉬운점  편한 것도 중요하지만 정직함보다 먼저가 되서는 안 된다고 생각합니다 정직함이 모든 것의 바탕이라고 생각합니다 정직함이 곧 사람들의 신뢰를 낳고 사람들의 신뢰가 곧 성공을 낳는다고 생각합니다                        아쉬운점  이야기 소재가 질문의 의도에 맞지 않는 내용입니다 이 항목에서 요구한 것은 어떤 일을 하거나 어떤 조직 내에서 비용이나 효율성과 관련된 문제가 있었는데 그에 대해 동료나 조직원을 설득하거나 협업을 하여 그 문제를 해결한 사례를 쓰는 항목입니다 지원자가 쓴 내용은 정직 원칙을 위해 타인을 설득한 사례입니다
NH농협은행,금융영업,200382,2.0,최근 년에 다른 사람이 생각하지 못한 아이디어를 제시하여 기대한 성과를 만들어서 주위 사람의 인정을 받은 사례를 기술하시오 ,누구나 살 안 찌는 누들을 생각해 보신 적이 있을 것입니다 체중감량을 도와주는 면을 만드는 창업 동아리에서 CFO와 CTO를 겸했습니다 면을 개발하면서 많은 어려움이 있었습니다 개발을 하는 것 자체가 아이디어 싸움의 연속이었기에 많은 고민을 해야 했습니다 그 중 면을 개발 초기에 면에서 쓴 맛이 났습니다 이 쓴맛이 성분 중 우뭇가사리를 녹일 때 탄걸까하기도 했습니다 그러다가 면을 제조할 때 넣은 성분들이 어떤 특성이 있는지 여러 논문을 찾아보고 뮤신의 탄닌 성분이 떫은맛을 내는 것이라는 것을 알아냈고 뮤신을 뺐습니다 맛의 문제를 해결하고 나서는 다른 것으로 대체했습니다 제품을 개발하면서 아이디어를 찾아보고 그렇게 했을 때 나올 결과물을 근거를 통해 찾아내는 법을 배우면서 제품화까지 할 수 있었습니다아쉬운점  이러한 경험을 통해 많이 고민하고 분석하는 과정이 있어야 기대하는 성과가 나올 수 있다는 것을 확실히 알게 되었습니다 고민하고 분석하는 과정이 없었다면 면을 개발함에 있어서 발전이 없었을 것입니다 발전의 원동력이 될 수 있는 고민 고민을 계속해서 농협과 저를 발전시켜 나가겠습니다아쉬운점  아쉬운점  그래서 지원자가 낸 아이디어가 무엇이라는 것인지 잘 모르겠습니다 어떤 아이디를 말하는 것인가요 그리고 글 서두에 지원자는 살 안찌는 면을 언급했는데 그 목표를 달성했는지도 이야기하지 않고 있습니다아쉬운점  불필요한 내용입니다 본문에 충실하여 아이디어에 대한 내용에 집중해야 합니다
NH농협은행,금융영업,200382,2.0,귀하가 농협에 지원한 구체적인 동기에 대하여 제시하고 그러한 지원동기가 농협에게 어떤 기여를 줄 수 있는 지를 기술하시오 ,첫째 농민들에게 방향을 제시해 주는 농민의 이정표가 되고자 합니다 현재 제천 농가뿐만 아니라 국내 농가는 고령화로 고충을 겪고 있습니다 과거에 농촌봉사활동을 다녀온 적이 있습니다 제가 다녀왔던 동네의 농촌에는 어르신들이 대부분인 현상을 보게 되었습니다 이러한 연로하신 대부분의 분들은 정보에 취약합니다 저는 연로하신 어르신 분들에게 친절하게 정보를 제공하고자 합니다 또한 많은 분들이 정보를 통해 누릴 수 있게 해 드리고자 합니다 농업의 방법을 알기 쉽게 매뉴얼화 하고 시각화하며 직접 예시를 보여드리는 등 농민들에게 이정표가 되고자 합니다아쉬운점  사람에게 필수인 의 기본이 되는 농사 농사를 짓는 농민 농민을 돕는 농협 제가 그 농협에서 함께 하고 싶습니다둘째 소비자들에게 안전한 식품만을 제공하는 소비자의 안전요원이 되고자 합니다우리 모두가 먹는 농식품을 더욱 안전하게 공급하고 싶습니다 모두가 믿을 수 있는 농식품을 제공하고자 하는 농협과 함께하고 싶습니다 청결한 식품만을 공급하고자 하는 농협 정직함을 추구하는 농협에 반했습니다 제 대의원회 경험의 꼼꼼함과 정직함으로 정직한 농협에서 소비자의 믿음을 얻어내겠습니다아쉬운점  아쉬운점  무엇을 할 것인가를 묻는 항목이 아니라 왜 농협이라는 조직에 들어오려고 하는가를 묻는 항목입니다 농가의 고령화를 해결하고 싶어서 지원하는 것이라면 왜 그 목표에 관심을 가지게 되었는지에 대해 설명해야 합니다 단순히 농촌봉사활동을 다녀와서 문제점을 알게 되어 목표가 되었다는 것은 쉽게 공감이 가지 않습니다아쉬운점  특별한 내용이 없는 포부입니다 소비자의 안전요원이 되고 싶다면 무엇을 어떻게 해서 그 역할을 수행할 것인지 좀 더 구체적으로 이야기 할 필요가 있습니다 
NH농협은행,금융영업,200382,2.0,농협의 대 핵심가치인   에 대한 귀하의 의견을 적고 앞으로 농협이 더욱 발전하기 위한 제언을 기술하시오 ,농업은 사회를 작용하는 데 있어 필수 업종이라고 생각합니다 왜냐하면 첫째로 사람들에게 필수인 의식주 그 중에 인 먹거리는 농민 분들의 피와 땀으로부터 나오기 때문입니다 둘째로 농민 분들의 피와 땀으로 국민들의 식생활이 행복해지기 때문입니다아쉬운점  농업 지역은 고령화가 진행되고 있습니다 현세는 빠르게 발전해 배워야 할 것이 많은 정보화 시대와 농업 지역의 고령화가 동시에 진행되면서 농업 분야가 뒤쳐질 수 있습니다 이러한 문제로 농민들의 농업을 돕기 위해서 어르신 분들에게 낮은 자세로 다가가 다양한 정보들을 알기 쉽게 알려드려야 한다고 생각합니다 또한 국민들의 관심을 갖도록 유도해야 한다고 생각합니다아쉬운점  이를 위해  어르신 분들의 건강과 농촌의 상생을 위해 쉬운 지식을 가져다 줘야 합니다 또 고령화 문제를 해결하기 위한 방안을 끊임없이 생각할 것이며 청년층의 적극적인 관심이 도움될 것이라고 생각합니다 때문에 청년층과 고령층의 장을 만들고 싶습니다 그리하여 국민과의 공감을 바탕으로 같이 상생하는 농협이 되었으면 합니다                        아쉬운점  질문에 대한 직업적인 답도 아니고 당연한 이야기를 굳이 쓸 필요는 없습니다아쉬운점  이건 농심 현장 공감 중 어떤 것에 대한 이야기 인가요 질문에서 각각에 대해 지원자의 의견을 쓰라고 했으니 직접적으로 언급하며 내용을 작성하는 것이 좋겠습니다
NH농협은행,금융영업,200396,2.0,최근 년 내에 귀하가 어떤 구체적인 목표를 달성하기 위해 어떤 준비와 과정을 거쳐 그 목표를 달성한 경험에 대해 기술하시오 ,좌절은 성장의 밑거름 갑자기 체중이 불어나 비만이 되고 말았습니다 거울 속 저의 모습은 너무도 초라했고 맞는 옷이 없어 계절이 바뀔 때마다 새로 사야 했습니다 주변의 놀림에 부끄러움을 느끼기도 했습니다 충격을 받은 저는 다이어트를 하기로 마음먹었고 친형의 권유로 수영을 시작했습니다 매일 아침 시 반에 일어나기가 쉽지 않았지만 개월 만에 kg의 체중을 감량하자 수영에 대한 흥미를 갖게 되었습니다 그 뒤 최상급 반인 마스터 반에 들어가는 것을 새로운 목표로 세웠습니다 먼저 계획을 세워 단기적으로는 자세교정을 위해 수업 외에도 꾸준히 연습과 훈련을 했고 장기적으로는 운동과 함께 식단 조절을 병행했습니다 체력을 개선하기 위해 즐겨 피우던 담배를 끊었습니다 이러한 노력의 결실로 개월 만에 마스터 반의 선두자리를 얻어냈습니다 이 과정에서 건강한 몸뿐만 아니라 체력 끈기 성취욕을 얻을 수 있었고 어떠한 역경도 이겨낼 수 있다는 것을 배웠습니다아쉬운점  아쉬운점  목표에 대한 이야기 인 것은 맞으나 이야기 소재가 별로 호감을 주지 못하고 있습니다 이 항목에서는 이런 이야기 소재보다는 학업적인 면 업무적인 면에서 높은 목표를 성취한 경험이 더 호감을 줄 수 있습니다
