기업명,산업분류,게시판번호,y,점수,질문,답변
삼성전자(주),제품영업,200924,0,2.0,본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건 인물 등을 포함하여 기술하시기 바랍니다 작품속 가상인물도 가능 자,해서 안 될 것은 없었습니다 친구의 조언인 해서 안 될게 뭐있냐는 저의 도전정신에 대한 모토가 되었습니다 이 말을 듣기 전까지의 저는 겁이 많은 아이었습니다 그래서 재수를 결정함에 있어서도 고민이 많았습니다 저의 친구는 그런 저를 보고 위와 같은 조언을 해주었습니다 이 말은 저에게 내가 용기 냈던 적이 있었나 라는 질문을 던져주었습니다 과거의 저를 반성하며 재수를 결정했고 그 결정을 책임지는 노력 끝에 원하는 대학에 진학하였습니다 이 경험은 도전에 대한 열정을 불러일으켰습니다 대학교 입학 후 음악 동아리에 가입하며 오랫동안 간직해온 공연이라는 꿈에 도전하였습니다 그 꿈을 위해 매일 동아리 방에 들러서 곡을 만들고 연습했습니다 또한 영업 직무로 진로를 정한 뒤 경영학과 복수전공에 도전했습니다 복수 전공에는  이상의 학점이 필요했기에 하루에 시간씩 자며 학점을 관리하였습니다  도전의 결과는 성장으로 이어졌습니다 첫 공연에서 적은 수의 관객 앞에서도 긴장했던 제가 조회수 만을 기록한 영상을 직접 기획하고 출연까지 하였습니다 또한 P도 몰랐던 역사 전공생이 경영학 복수전공에서 전공보다 더 높은 학점을 받게 되었습니다 입사 이후에도 도전에 대한 긍정적인 자세를 유지하며 직무 수행에 있어서의 어려움을 극복하겠습니다 끊임없는 도전을 통해 성장해가며 삼성전자에 걸맞은 인재가 되겠습니다아쉬운점   제 의견에 반대해주세요 군 복무 중에 읽은 책 세종처럼으로 소통의 방법을 배웠습니다 세종대왕은 집권 당시에 허조와 고약해 등 세종의 의견에 반대하는 신하들이 많았기에 이들과 많은 논쟁을 하였습니다 신하들이 세종의 의견에 강력하게 반대할 때도 세종은 경의 뜻이 아름답다 라고 먼저 운을 띄우고 자신의 의견을 제시하였습니다 그렇게 신하와 끝없이 대화하며 의견 차이를 좁힌 뒤에 모두가 합의할 수 있는 절충안을 찾아냈습니다 세종의 위대한 업적들은 이러한 커뮤니케이션 과정에서 나온 것이었습니다 이 일화는 반대의 의견을 받아들이며 끝없이 대화할 때 완성도 높은 아이디어가 나올 수 있다는 것을 깨닫게 했습니다     이 가르침을 많은 팀 프로젝트에서 적극적으로 실천했습니다 저는 팀 프로젝트를 위한 회의 자리에서 저의 의견을 제시한 뒤 팀원들에게 제 의견을 반대해달라고 요청합니다 반대되는 의견은 아이디어의 문제점을 찾게 했고 이후의 대화 과정으로 그 문제점을 보완할 수 있었습니다 학교 수업의 조별과제와 공모전에서 좋은 성과를 낼 수 있었던 것은 이러한 소통의 노하우 덕분이었습니다 영업 직무에서는 유관부서와의 원활한 협력을 이끌어내는 소통 능력이 중요하다고 생각합니다 세종을 통해서 배우고 실천한 소통의 방법은 유관부서와의 원활한 협력을 이끌고 그 관계를 강화해나가는 데에 큰 힘이 될 것입니다 아쉬운점  아쉬운점  성장과정의 내용이 아닙니다 내용상으로는 현재의 자신에게 가장 큰 영향을 끼친 인물에 대한 내용인 것 같은데 맞습니까 그렇다면 그렇다고 명쾌하게 써야 합니다 친구의 조언이 도전정신의 모토가 된 것과 현재의 자신에게 가장 큰 영향을 끼친 인물이 어떻게 같은 뜻입니까 질문의 내용에 맞게 현재의 자신에게 가장 큰 영향을 끼친 인물은 친구이다 라고 쓰라는 것입니다아쉬운점  이 내용에서 지원자의 어떤 강점을 찾아야 할 지 모르겠습니다 세종대왕 관련 책을 읽고 소통을 배웠다니 그렇다면 지원자는 군대가기 전에는 소통할 줄 모르는 사람이었다는 것인가요 오해를 살 수 있는 내용은 쓰지 않는 것이 좋습니다 그리고 소통은 이제 식상합니다 누구나 할 것 없이 자신이 소통에 능하다고 주장하고 있다는 것입니다 
삼성전자(주),제품영업,200924,0,2.0,최근 사회이슈 중 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다자,밀레니얼 세대를 위한 마케팅 최근 밀레니얼 세대가 소비의 중심으로 부각되고 있습니다 한 카드 회사는 밀레니얼 세대의 평균 카드 이용액이 지속적으로 증가하고 있다고 전했습니다 이 추세가 유지된다면 년에 이들의 소비 규모는 베이비붐 세대를 앞지를 것으로 예상되고 있습니다  삼성전자는 이 이슈에 발맞춰 밀레니얼 세대 공략에 나섰습니다 삼성전자의 비스포크는 희소성을 추구하는 밀레니얼 세대의 특징을 반영해 색상 모델 등을 소비자 마음대로 조합할 수 있게 하였습니다 그 결과 예상보다 더 높은 판매량을 기록하며 큰 성공을 거두었습니다 이 성공사레로 밀레니얼 세대를 위한 마케팅 전략이 더 확대될 수 있다고 생각합니다 밀레니얼 세대의 특징을 더 분석하고 이에 맞는 전략을 활용한다면 더 높은 가치가 창출될 것입니다 저는 제품과 프로모션 측면에서의 마케팅 방안을 제안 드리고 싶습니다 제품 측면에서 한정판 제품 전략을 제안 드립니다 희소성에 대한 욕구는 한정판 제품으로도 충족시킬 수 있을 것입니다 이미 패션업계에서는 외부와 협업한 한정판 제품들이 높은 가격에도 짧은 시간에 매진되고 있습니다 가전제품 시장에서도 아티스트와의 콜라보 등을 통한 한정판 제품은 밀레니얼 세대들의 니즈를 자극할 수 있다고 생각합니다 프로모션 측면에서는 행사에서의 제품 협찬을 제안 드립니다 밀레니얼 세대들의 또 다른 특징은 경험을 추구하는 것입니다 실제로 밀레니얼 세대들은 콘서트 파티와 같은 다양한 행사 참여가 늘고 있습니다 호의적인 경험 속에서 노출된 제품은 브랜드 이미지 형성에 긍정적인 영향을 주어 구매 가능성을 높입니다 그렇기에 행사에서의 제품 협찬은 높은 마케팅 효과를 달성할 것입니다  이 방안을 위해서 철저한 시장조사와 실행력이 필요할 것입니다 사회조사분석사 급을 공부하며 키운 데이터 역량과 공연을 총괄기획하며 쌓은 실행력은 전략의 효과성을 높일 것입니다 이 방안을 실행할 기회가 쥐어진다면 역량을 살려 높은 가치를 창출해하겠습니다 아쉬운점  아쉬운점  무슨 말을 하려 하는지 잘 알겠습니다 그런데 아쉬운 점은 이미 하고 있는 활동을 제안했다는 것입니다 이는 지원자가 이 회사가 어떤 마케팅을 해왔고 어떤 새로운 마케팅을 하려고 하는지 제대로 조사하지 않았다는 것을 말합니다 
삼성전자(주),제품영업,200924,0,2.0,지원 직무 관련 경험 또는 리더십을 발휘하여 주어진 성과를 달성한 경험에 대해 기술해주시기 바랍니다 당시 상황 본인의 해결방법 결과 포함 자,분기매출  향상 경영 지원 봉사활동으로 Sales 역량을 쌓았습니다 저는 팀원들과 함께 유아용 로션을 주력으로 하는 영세 기업 HUJ의 매출향상에 기여했습니다 매출 향상을 위해 고객을 분석하여 온라인 판매 전략을 시행했고 상권을 분석하여 오프라인 판매 전략을 시행했습니다 아쉬운점   설문조사을 통해 고객을 분석하였습니다 조사 결과 타겟층인 대 소비자들은 베이베 로션 구매시 성분을 중요시하고 인터넷 검색으로 많은 정보를 얻는다는 점을 파악했습니다 조사결과를 반영해 온라인 판매전략을 시행하였습니다 HUJ 제품은 피부 트러블 개선에 효과가 있는 카하일 오일을 주성분으로 하였습니다 카하이 오일을 강조하면 성분을 중요시하는 타겟층의 니즈를 자극할 수 있다고 판단했습니다 더불어 인터넷 검색으로 정보를 얻는 타겟층의 특성을 고려해 홍보 채널로 블로그와 지식IN을 이용했습니다 팀원들의 블로그에 제품과 카하이 오일에 관한 게시글을 주기적으로 업로드 하며 타겟층 들에게 제품이 노출되도록 했습니다 또한 유아 피부를 고민하는 지식IN 질문에 제품을 소개하는 답변을 달며 개별 마케팅을 진행했습니다 축적된 데이터로 상권을 분석하였습니다 소상공인 상권정보시스템을 통해 HUJ 매장 주변 상권의 유동인구는 대가 로 가장 많다는 것을 확인했습니다 분석 결과를 토대로 오프라인 판매전략을 시행했습니다 HUJ의 매장 주변에서 사은품 뽑기 이벤트를 기획했습니다 대 소비자들에게 사은품을 증정하며 손자 손녀 분들에게 안심하며 쓸 수 있는 제품이라고 홍보했고 더불어 매장의 약도가 그려진 카드를 사탕과 함께 나눠주며 유입을 유도했습니다 철저한 분석이 선행된 전략 시행은 분기매출  향상이라는 성과로 이어졌습니다 아쉬운점 온오프라인의 채널에 맞는 판매전략을 시행하며 영업에 필요한 역량을 키울 수 있었습니다 이 역량은 입사이후 영업 직무를 배우고 행하는 데에 큰 자산이 될 것입니다                        아쉬운점  이 경험은 직무 관련 경험인가요 리더십 발휘 경험인가요 글 서두에 명쾌하게 제시하고 이야기를 시작해야 합니다아쉬운점  지원자가 판매 경험을 했다는 것도 잘 알겠고 성과를 냈다는 것도 잘 알겠습니다 그런데 왜 이 회사가 속한 산업 이 회사의 제품에 연관이 있는 경험은 하나도 없는 것일까요 이것이 지원자가 이 회사가 속한 산업에 큰 관심이 없었다는 것의 반증입니다 하다못해 학습활동이라도 직접적으로 연관이 있는 내용으로 준비하는 것이 좋겠습니다
삼성전자(주),반도체엔지니어,200282,0,2.0,삼성전자를 지원한 이유와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오자,끊임없는 노력의 결실 제가 삼성전자에 지원한 이유는 위의 자리에 있으면서도 초심을 잃지 않고 끊임없는 혁신과 발전을 멈추지 않는 노력에 매료되었기 때문입니다 삼성전자는 역대 최고 속도의 모바일 메모리 GB eUFS 을 양산하여 차세대 플래그십 스마트폰 메모리 시장을 선점하였고 D램 매출 점유율 를 기록하며 압도적 위를 달리고 있습니다 위에 자리에 있다면 방심할 수도 있지만 삼성전자는 취약 부분인 비메모리 분야인 foundry 사업과 시스템 반도체 사업을 집중적으로 육성해 년에 메모리 위 비메모리 위를 달성하겠다고 했습니다아쉬운점   저 또한 기계공학 대 역학 수치 해석 시스템 해석 등 전공지식뿐만 아니라 시그마 D 프린팅 Labview 등 전공 이외의 교육을 수강하면서 지식의 범위를 확장했습니다 이를 통해 다양한 공학적 아이디어를 제안했었으며 이러한 경험은 효율적인 생산계획을 수립하는 데에 큰 도움이 될 것입니다아쉬운점   그러기 위해서는 끊임없는 노력이 필수적일 것입니다 삼성전자에 입사 후 완벽해 보이는 삼성전자의 부족한 부분을 찾아 채울 수 있는 엔지니어가 되겠습니다 또한 년 후 생산 제어시스템 시스템 관제 물류 반송시스템 개발을 집중적으로 준비하여 Smart Factory 구현 및 관리에 힘쓰겠습니다아쉬운점  아쉬운점  식상한 지원동기입니다 많은 지원자들이 쓰는 지원동기라는 것입니다아쉬운점  지원자 역량은 마지막 항목에 쓰는 항목이 있습니다 이 부분은 회사 지원동기에 집중해야 합니다아쉬운점  특별한 내용이 없는 범용적으로 활용가능한 포부입니다 즉 똑 같은 내용을 다른 회사에 써도 큰 문제가 없는 포부라는 것입니다
삼성전자(주),반도체엔지니어,200282,0,2.0,본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건 인물 등을 포함하여 기술하시기 바랍니다작품속 가상인물도 가능 자,인생의 준비는 초등학생 때부터 인생을 살아가면서 남의 말을 듣지 않고 저의 이야기만 하던 학창시절에 큰 변화를 주게 한 인물은 초등학교 학년 담임 선생님입니다 제가 담임 선생님에게 감명을 받은 이유는 크게 두 가지가 있습니다 첫 번째 이유는 어떤 상황이 닥치더라도 화를 내지 않는다는 점입니다 선생님은 학교 출근길에 항상 자전거를 타고 다니셨는데 어느 날 골목길에서 자동차가 선생님을 살짝 쳐서 넘어지셨습니다 운전자는 죄송하다며 사례하겠다고 말했지만 선생님께서는 웃으시면서 크게 다치지 않았으니 걱정 안 해도 되고 본인도 실수할 때가 많다며 괜찮다고 하셨습니다 일어난 상황에 몰입하여 화를 내는 것이 아니라 상대방을 이해하는 태도가 중요하다는 가치관을 가지게 해주었습니다 두 번째 이유는 경청하는 자세입니다 선생님께서는 초등학생인 저희의 말 한 마디도 놓치지 않고 경청하셨습니다 한 친구가 잘못한 사건이 일어났을 때 혼내는 것이 아니라 왜 그렇게 행동을 했는지 물어보셨습니다 또한 그에 대한 그 친구의 답을 중간에 끊지 않고 끝까지 들어주는 모습을 보고 크게 감명받았습니다 담임 선생님께 감명을 받은 이후 삶을 바라보는 가치관이 많이 바뀌었으며 경청하는 자세를 배울 수 있었고 이후 저의 삶에 적할 수 있었습니다아쉬운점    고등학교 시절 같은 반에 공부를 잘하는 친구였지만 성격이 강하고 톡 쏘는 말투 때문에 다른 친구들에게 미움을 받는 친구가 있었습니다 저는 외로워하는 그 친구를 보며 챙겨주고 싶었고 친해지기 위해 먼저 말을 걸었습니다 그 친구를 변화시키는 조언의 말을 하는 것보다 그 친구의 이야기를 계속 들어주었습니다 그 친구는 처음에는 제가 다가가는 것이 낯설어서 그런지 밀어내기 위해 심한 말을 하였지만 계속 물어봐 주고 이야기를 들어주는 저를 받아들이고 의지하기 시작했고 지금도 힘든 일이 있을 때 저에게 가장 먼저 말하는 친구가 되었습니다  대학교 때는 백반식당에서 혼자 밥을 먹고 있었는데 옆에서 홀로 낮술하고 계시던 할아버지께서 저에게 조금씩 말을 걸기 시작하셨습니다 할아버지께서 혼자서 말씀하셨고 저는 경청하고 공감만 해주었을 뿐 별다른 말을 하지 않았습니다 할아버지께서는 말씀을 마치시고는 홀로 흐느끼셨습니다 저는 경청하고 공감하는 것만으로도 상대방의 마음을 위로할 수 있다는 것을 깨달았습니다   이런 마음 때문인지 대학교 프로젝트 주제를 빈곤지역인 아프리카로 생각하였습니다 조사해본 결과 아프리카 사람들은 보통 강에서 물을 길어 집에서 정수처리를 하는데 그 시간을 단축하면 어떨까 생각하였고 그 결과 자동 정수가 가능한 드럼통을 생각하였고 제작하였습니다 화를 억누를 줄 알고 경청하는 저의 성격을 가지고 삼성전자 설비기술 직무에서 원활하게 소통하며 협업하여 시너지를 내는 엔지니어가 되겠습니다아쉬운점  아쉬운점  질문의 요구를 반영한 점은 좋으나 너무 구구절절 길게 설명하고 있어 선생님만 부각되고 있다는 점이 아쉽습니다 반 이상으로 줄이고 자신의 이야기를 더 많이 쓰는 것이 좋겠습니다아쉬운점  지원자가 타인의 말을 잘 듣는 사람이고 이타적인 성격이 있다는 것은 잘 알겠습니다 그런데 이 항목에서 이것만 이야기하고 있다는 점이 아쉽습니다 지원자의 기술적 역량 관심사 전공분야에 대한 준비과정 등 회사에서 관심을 가질 만한 내용을 이 부분에서도 적절히 소개할 필요가 있습니다 물론 마지막 항목에서 그 내용을 쓰게 했지만 글자수로 인해 적극적으로 설명하기 어려운 한계가 있으므로 이 부분을 활용하는 것도 좋다는 것입니다
삼성전자(주),반도체엔지니어,200282,0,2.0,최근 사회이슈 중 중요하다고 생각되는 한 가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다 자,미국의 금리 인상 최근 사회이슈는 미세먼지 카풀 차 산업혁명 미국의 금리 인상 등이 있습니다 그 중 저는 미국의 금리 인상에 대해 말씀드리겠습니다 최근 경제와 관련된 가장 중요한 사회이슈는 미국의 금리 인상이라고 생각합니다 미국 연방공개시장위원회에서 금리를 올리게 된다면 한국과 금리의 기준금리가 역전되어 자본 유출이 일어날 수 있다는 기사를 읽은 적이 있습니다 금리 인상으로 인하여 가장 큰 영향을 미치는 부분은 대한민국의 기업과 가계일 것입니다 경영악화로 인한 한계기업 가계부채의 조가 금리 인상으로 인하여 영향을 받을 것입니다 그동안 무리하게 대출을 받아서 집을 산 사람들은 원리금 상환 부담이 증가하여 집을 팔려고 할 것이고 이는 부동산 가격 하락뿐만 아니라 이에 따른 담보 가치 하락으로 금융회사에도 큰 영향을 미칠 것으로 보입니다 기업의 입장에서도 금리가 인상되게 되면 자금을 빌려 투자를 하는데 부담이 커지게 되어서 새로운 사업이나 채용규모에 축소가 예상됩니다 이러한 시장 상황 속에서 삼성전자는 거시적인 관점에서의 부동산 운영 투자 계획이 수립되어야 할 것입니다 현재 진행하고 있는 부동산 트렌드 분석 시장동향 리포트 분석 이외에도 여러 가지 시나리오 분석을 바탕으로 시장의 움직임에 대응해야 한다고 생각합니다 금리 인상으로 부동산 투자가 줄어들고 공실률 상승이 예상되지만 고객들에게 부동산은 여전히 매력적인 상품일 것입니다 주식시장의 변동성이 커지고 금리 인상으로 인한 채권성 자산으로부터의 유출 자금이 갈 곳을 잃고 있습니다 이 같은 상황에서 적당한 투자방안을 찾고 있는 투자자들을 위해서는 위험의 최소화 안정적인 수익을 제공하는 부동산 투자 방안을 제시할 수 있어야 한다고 생각합니다 직접 부동산을 취득하여 임대 수익을 얻는 방법 이외에도 부동산 펀드 리츠와 같은 부동산 연계 금융상품을 이용한 투자 방안을 제시하여 고객들에게 다양한 투자 방법을 제안하고 의사결정에 도움을 주어야 할 것입니다아쉬운점  아쉬운점  이 내용이 크게 문제가 있거나 잘못 쓴 것은 아닙니다 하지만 기술직으로 지원하는 지원자가 왜 이런 이슈를 제시했는지 궁금합니다 지원자는 이 회사가 왜 이런 질문을 자기소개서에 넣었고 타 지원자들은 어떻게 쓸 것 같은지에 대해 먼저 생각을 해야 합니다 이 회사가 이 항목을 포함시킨 이유는 지원자의 관심분야에 대해 궁금했기 때문이고 그 분야에 대해 어느 정도의 이해도가 있는지를 확인함과 동시에 지원자의 견해에서 새로운 아이디어를 찾고자 하기 때문입니다 이런 관점에서 이공계 전공자 기술직 지원자는 기술이나 생산현장에 대한 관심이 가장 크고 그 속에서 이슈를 찾는 것이 더 적합해 보인다는 것입니다지원자가 많은 회사인 만큼 이슈 그 차제는 비슷비슷한 이야기가 많을 것이기 때문에 이슈보다는 지원자의 견해가 더 큰 비중을 가질 것입니다 결론적으로 이슈에 대한 설명보다는 이슈와 관련된 지원자의 참신한 견해 지원회사와의 연관성에 초점을 맞춰 작성할 때 좀 더 큰 호감을 줄 수 있습니다 지원자가 면접에 갔을 때 현재 내용과 관련하여 면접관과 어떤 이야기를 주고 받을 수 있을지 궁금합니다
삼성전자(주),반도체엔지니어,200282,0,2.0,지원 직무에 대해 본인이 이해한 내용을 서술하고 본인이 해당 직무에 적합한 사유를 전공능력 측면에서 구체적으로 서술하시오자,시그마 D 프린팅  수율 향상 및 tact time 단축 능력 삼성전자의 Foundry 사업부 설비기술 직무는 최적화된 공정 안정적인 공정을 통해 일정하게 수율을 유지하고 향상시키는 업무를 합니다 또한 tact time을 단축하는 것이 핵심입니다 따라서 저는 수율 향상 및 tact time을 줄이기 위해 전공 수업 이외에도 다양한 전문성을 키우기 위해 노력했습니다아쉬운점    저는 시그마 DMAIC 로드맵에 따라 생산계획을 수립하여 원료를 수급하고 생산 물량과 재고 등 각종 생산 Data를 관리하겠습니다 또한 신규 제품 및 원재료에 대해 설비라인에서의 생산 시 발생 가능한 문제들을 예상하고 예방하겠습니다 D 프린팅 교육을 받으면서 단순히 설계하고 출력만 할 줄 아는 것이 아니라 불필요한 설계를 최소화하여 수율을 향상시킬 수 있고 tact time을 단축할 수 있다는 것을 깨달았습니다아쉬운점   반도체 지식을 알기 위해 대학원에 다니는 형을 쫓아다니면서 장비들이 어떻게 사용되고 쓰이는지 물어보았습니다 또한 한국기술교육대학교 온라인평생교육원에서 CNC선반 프로그램 활용 및 PCB설계 과목을 이수하고 있고 수료예정입니다 이를 통해 생산성을 고려한 프로그램 짜는 법을 배웠고 불량에 대한 원인 파악 및 개선하는 법을 배웠습니다아쉬운점  이러한 경험을 통해 삼성전자 설비기술 직무에서 설비관리차트를 만들어 주기적으로 점검함으로써 idle time이 일어나지 않도록 하겠습니다 또한 설비기술과 공정기술이 함께 프로젝트 하는 것을 장려하여 제품을 국산화하여 원가를 낮춰 회사에 이윤을 남기겠습니다                        아쉬운점  크게 문제가 있는 내용은 아닙니다 다만 많은 지원자들이 실수하는 방식으로 작성되어 있다는 것입니다 지원 직무에 대해 이해하고 있는 바를 작성할 때는 막연히 직무 정의를 내리는 것이 아니라 지원하는 회사의 특성에 맞게 작성하는 것이 좋습니다 즉 같은 직무라도 삼성전자에서 그 일을 수행하는 것은 어떤 특징이 있는지를 제시해야 한다는 것입니다아쉬운점  무엇을 할 것인지를 쓸 것이 아니라 무엇을 할 수 있는지를 써야 합니다 깨달은 것이 중요한 것이 아니라 어떤 지식과 능력과 스킬이 있는지를 말하는 것이 중요합니다아쉬운점  교육을 받고 배워서 결국 뭘 알고 있는지 그리고 그것이 실제적으로 업무를 수행함에 있어 어떻게 쓰일 수 있는지를 구체적으로 제시하는 것이 중요합니다
삼성전자(주),제품영업,200306,0,3.0,취미특기,취미는 농구  경기입니다특기는 저의 의견을 부드럽게 말하는 것입니다 
삼성전자(주),제품영업,200306,0,3.0,존경인물,조던 피터슨을 존경합니다                        
삼성전자(주),제품영업,200306,0,3.0,존경이유,그는 저의 생각을 남들에게 말해야 하는 이유를 가르쳐준 사람입니다내 모습를 보이는 것을 두려워하던 저에게 경종을 울려 주었기에 존경합니다 
삼성전자(주),제품영업,200306,0,3.0,삼성전자를 지원한 이유와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오,적극성 업무 환경 개선 저는 적극성을 통해 VD 사업부 해외영업 직무에 기여하고자 지원했습니다 해당 직무에선 외부 고객과 내부 고객 사이의 문제를 해결해야기에 적극성이 중요하다고 생각합니다 OO공사에서 인턴 근무 당시 주어진 업무만을 수행하는 것이 아니라 자발적으로 창고를 정리하는 적극성을 보였습니다 상사의 업무 요구가 없었지만 창고 정리가 미흡해 행사 때마다 힘들어 하는 것을 보게 됐기 때문입니다 사용빈도를 물어 홍보물품을 정리하고 배치도를 부착했습니다이후 행사를 준비할 때 필요 시간이 짧아져 업무 환경을 개선할 수 있었습니다 산업 내 중국 제조업체와의 가격 글로벌 업체 간의 품질 경쟁이 심화되고 있습니다 위의 경쟁 속에 적극성이란 태도로 도움이 되고 싶습니다아쉬운점   장기적으로 동남아 총괄 영업본부장이 되겠습니다 동남아 시장은 젊은 시장과 높은 경제성장력으로 매력적입니다 시장을 선점하면 이후 구매력 상승으로 더욱 가치 있는 해외 시장이 될 수 있을 것입니다 저는 이를 위한 전략을 제시할 수 있는 전문가가 되겠습니다 우선 입사 후 조직에서 주어지는 역할에 부합하는 시장 내 Keyman을 파악해 적응하는 것을 최우선 과제로 삼겠습니다 이를 바탕으로 년 차에는 담당 지역 내 고객사의 요구를 해결하고 조율하는 역할을 수행하겠습니다 이후 영업 전문가로 성장하며 시장 내 매출 향상에 일조하겠습니다아쉬운점  아쉬운점  회사 지원동기를 묻고 있는데 그에 대한 이야기는 없고 엉뚱한 이야기만 하고 있습니다 경영을 전공한 지원자가 왜 전기전자IT 산업에 관심을 가지게 되었는지 해당 산업의 다양한 회사 중 왜 이 회사의 직원이 되겠다는 결심을 하게 되었는지를 제시해야 합니다아쉬운점  포부는 거창한데 계획이 부실합니다 즉 막연하게 큰 포부를 제시하고 있다는 느낌이 든다는 것입니다 지원 직무에 대해 좀 더 구체적인 업무 내용을 살펴보고 해당 분야 전문가의 업무 역량 등을 찾아볼 필요가 있습니다
삼성전자(주),제품영업,200306,0,3.0,본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건 인물 등을 포함하여 기술하시기 바랍니다 작품속 가상인물도 가능 ,외부의 시선에 민감한 아이 제 부모님은 두 분 모두 일을 하셨기에 학창시절 대부분을 혼자 보냈습니다 퇴근하신 부모님께 가장 많이 들었던 말은 사람에 대한 예의를 지켜라 이었습니다 당신들께서 아이의 주변을 항상 있어 줄 수 없으니 밖에서 책잡히지 않기 바라는 마음이셨을 것입니다 저에게 예의를 지키라는 것은 사회 통념 속에 녹아 대부분이 따르고 있는 신념을 따르라는 이야기로 들렸습니다  그래서 저는 남들이 보기에 좋은 사람 이 되며 학창시절을 보냈습니다 가장 쉬운 방법은 나를 보여주지 않고 보여주고 싶은 모습만 보이자 였습니다 그런 시간이 지나며 저는 어느 순간 이해력이 빠르고 좋은 사람이 됐지만 본인의 의견은 잘 보이지 않으며 쉽게 타협하는 사람이 됐습니다좋은점   조던 피터슨 자신의 의견을 밝혀라 저는 조던 피터슨의 분석 자체에도 감탄했지만 본인의 의견을 당당히 밝히는 태도에 큰 영향을 받았습니다 년 Manning Centre Conference에서 그는 자신이 생각하는 대로 말하고 그 결과를 받아들인다면 매번 그 결과만큼 성장할 것이란 이야기를 했습니다  이는 충격으로 다가왔습니다 사회적으로 좋은 모습을 보이려 동의하지 않는 의견에 반대하지 않았지만 결과적으로 이 태도가 제가 성장할 기회로부터 멀어지게 만들었다는 것을 깨달았기 때문입니다 이후 제 의견을 피력하고 그 결과를 받아들이며 이를 통해 성장하겠다는 태도를 가지기 위해 노력했습니다좋은점   분석력 내부 자료로 사용되다 깨달음이 있었지만 바뀐다는 것은 쉬운 일이 아니었습니다 여전히 제 생각을 그대로 표현하는 데 두려움이 있었습니다 그래서 우선 철저하게 분석하는 습관을 들였습니다 정확하고 명료하게 생각을 전달할 수 있다면 의견 피력의 결과를 좀 더 자연스럽게 받아들일 수 있으리라 생각했기 때문입니다  그리고 그 과정에서 발전하는 기회를 얻을 수 있었습니다 교환학생 중 인턴으로 근무할 때 제가 작성한 첫 보고서에 대해 상사에게 분석이 일차원적이라는 지적을 받았습니다 이에 관광산업 외부보고서와 이전 년의 선행보고서들을 공부했습니다 이를 통해 분석은 방법론에서 배우는 항목의 나열이 아닌 해당 항목 간의 중요도를 식별하는 것임을 알게 됐습니다 관광 산업에 이를 적용해보니 중요도 순으로 신규 운항 노선 경제 상황 전반 고객군의 니즈 변화가 위에 해당하는 요인들임을 알게 됐습니다 이후 이를 반영한 분석을 작성했습니다 한 예로 한국 여행 온라인 홍보 기획서를 작성하며 중요도 순으로 베트남 내 중산층 성장으로 인한 한국 여행 증가 청년층 영상 매체 정보 습득 등을 이유로 베트남 유튜버와의 협업을 통한 한국 내 FIT 여행 홍보를 제안했습니다 이는 지사장님에게 좋은 평가를 받으면 이후 해당 홍보 준비에 내부자료로 사용 될 수 있었습니다 입사 이후에도 철저한 준비와 분석으로 발전하며 삼성전자 VD 사업부 매출에 기여하고 싶습니다아쉬운점  좋은점  성장과정의 특징이 느껴지도록 썼다는 점이 좋습니다 좋은점  아마도 이 부분은 현재의 지원자에게 가장 큰 영향을 끼친 인물에 대해 쓴 것 같습니다 만약 그렇다면 그 내용에서 그렇다는 것을 명쾌하게 언급하는 것이 좋겠습니다 즉 현재의 저에게 가장 큰 영향을 끼친 인물은 조던 피터슨 입니다 라는 문구를 쓰라는 것입니다아쉬운점  본 자기소개서 항목은 지원자의 업무 역량을 묻는 항목이 없습니다 이 말은 지원자가 알아서 적절한 곳에 자신의 직무 역량을 제시해야 한다는 것을 의미합니다 이 부분이 최적의 부분인데 지원자의 직무 역량을 잘 살리지 못하고 있다는 점이 아쉽습니다  지원하는 직무는 어떤 지식 기술 능력이 필요한지 조사한 다음 그와 관련하여 지원자가 어떤 경험 지식 능력이 있는지를 이 부분에서 제시해야 한다는 것입니다 단순히 자신이 한 경험을 나열하는 것은 의미가 없습니다 영업을 하기 위해 필요한 산업의 이해도는 어느 정도인지 사업부와 관련한 제품에 대해 무엇을 조사했고 무엇을 알고 있는지 이 회사의 영업은 어떤 시스템으로 움직이고 어떤 스킬이 필요한지 등 직접적으로 연관이 있는 내용을 제시할 때 호감을 줄 수 있습니다 
