게시판번호,11,12,13,14,15,16,17,18
236554,1,1,0,1,0,0,0,0
236557,0,1,0,1,0,0,0,0
236561,1,1,1,0,0,0,1,0
236564,1,0,1,0,0,0,1,0
236565,1,1,0,1,0,0,0,0
236591,0,1,1,0,0,1,0,0
236601,1,1,1,0,0,0,1,0
236609,1,1,1,0,0,0,1,0
236610,1,1,1,0,0,0,1,0
236645,1,1,0,1,0,0,0,0
236653,0,0,0,1,0,0,0,0
236661,1,0,1,0,0,0,1,0
236308,0,0,0,1,0,0,0,0
236311,1,1,1,0,0,0,0,1
236312,0,1,1,0,0,1,1,0
236318,0,1,1,0,0,1,1,0
236324,0,0,0,0,0,0,0,0
236325,0,0,0,0,0,0,0,0
236328,1,1,1,0,0,0,1,0
236329,1,1,1,0,0,0,1,0
236337,0,1,0,0,0,0,0,0
236371,0,0,0,0,0,1,0,1
236372,1,0,1,0,0,1,0,0
236345,0,0,0,0,0,1,1,0
236347,1,1,1,0,0,0,1,0
236349,0,0,0,0,0,1,0,1
236366,1,1,1,0,0,0,1,0
236373,0,1,1,0,0,0,0,0
240817,0,1,1,0,0,0,0,0
236382,1,0,1,0,0,0,1,0
236383,1,1,1,0,0,0,1,0
236384,0,0,0,0,0,1,0,0
236406,1,0,1,0,0,0,0,0
236409,0,1,1,0,0,0,0,0
236420,0,0,0,0,0,0,1,0
236426,0,0,1,0,0,0,0,0
236428,0,0,0,0,0,1,0,0
236429,0,0,0,0,0,0,0,0
236434,0,0,0,0,0,1,0,0
236435,1,0,1,0,0,1,0,0
236440,0,0,0,0,0,0,0,0
236441,0,1,1,0,0,1,1,0
236444,1,0,1,0,0,0,0,0
236445,0,1,0,1,0,1,0,0
236110,1,0,1,0,0,0,0,0
236119,1,0,1,0,0,0,1,0
236120,1,1,1,0,0,0,1,0
236138,1,0,1,0,0,0,1,0
236140,0,0,1,0,0,0,1,0
236136,1,0,1,0,0,1,1,0
236137,1,1,1,0,0,1,1,0
236151,0,0,0,0,0,0,0,1
236152,1,1,1,0,0,1,0,0
236153,0,1,1,0,0,0,0,0
236156,1,1,1,0,0,0,0,0
236157,1,1,1,0,0,0,0,0
236159,1,0,1,0,0,0,1,0
236161,1,1,1,0,0,0,0,0
236191,1,1,1,0,0,0,1,0
236199,0,1,0,1,0,1,0,0
236200,0,1,0,1,0,1,0,0
236223,0,1,0,1,0,0,0,0
236224,1,1,0,1,0,0,0,0
236222,0,0,0,1,0,0,0,0
236226,0,1,0,1,0,0,0,0
236239,1,1,1,0,0,0,0,0
236247,1,1,1,0,0,0,1,1
236250,1,0,1,0,0,1,0,0
236252,1,1,1,0,0,0,1,0
236254,0,0,1,0,0,0,0,0
236256,1,1,1,0,0,0,1,0
236291,1,1,1,0,0,0,1,0
235720,0,0,0,1,0,0,0,0
235745,1,1,1,0,0,0,1,0
235754,0,0,1,0,0,0,1,0
235784,0,1,1,0,0,0,1,0
235785,1,1,1,0,0,0,1,0
235790,1,1,1,0,0,0,0,0
235797,0,0,0,0,0,1,1,0
235799,0,0,1,0,0,0,1,0
235800,1,0,1,0,0,0,1,0
235801,0,0,1,0,0,0,1,0
235802,1,1,1,0,0,0,1,0
235803,0,1,1,0,0,1,1,0
235804,1,1,1,0,0,0,1,0
235856,0,1,1,0,0,1,1,1
235860,1,1,1,0,0,0,0,0
235863,1,0,1,0,0,1,1,0
235874,0,0,1,0,0,0,1,0
235875,0,0,1,0,0,0,1,0
235877,0,0,1,0,0,0,0,0
235928,0,0,1,1,0,0,1,0
235931,0,1,0,1,0,0,0,0
235936,0,0,0,1,0,1,0,0
235937,0,0,0,0,0,0,0,0
235948,1,1,1,0,0,0,1,0
235949,1,1,1,0,0,0,1,0
235953,1,1,1,0,0,0,1,0
236020,0,0,0,0,0,1,0,0
236025,1,1,1,0,0,0,0,0
236026,1,1,1,0,0,0,1,0
236037,0,0,1,0,0,1,1,0
236039,1,1,1,0,0,0,1,0
236051,0,0,1,0,0,0,1,0
235446,0,0,1,0,0,0,0,0
235445,0,0,0,0,0,1,0,1
235551,0,0,0,0,0,0,0,0
235555,1,0,1,0,0,0,1,0
235565,1,1,1,0,0,0,0,0
235568,1,1,1,1,0,0,1,0
235577,1,1,0,1,0,0,0,0
235584,0,1,0,1,0,0,0,0
235585,0,1,1,0,0,1,1,0
235587,0,0,1,0,0,1,0,1
235586,0,0,1,0,0,0,1,1
235590,0,0,0,0,0,0,0,0
235599,0,1,0,1,0,0,0,0
235604,0,1,1,0,0,0,1,0
235619,1,1,1,0,0,0,0,1
235633,0,0,0,0,0,0,0,0
235643,1,1,1,0,0,0,0,0
235644,0,0,1,0,0,0,1,1
235649,0,0,0,1,0,0,0,0
235651,0,0,0,1,0,1,0,0
235653,0,1,0,1,0,0,0,0
235655,1,1,1,1,0,0,1,0
235556,1,0,1,0,0,0,1,0
235663,1,1,1,0,0,0,1,0
235673,0,0,1,0,0,1,1,0
235674,0,0,0,0,0,0,0,0
235603,0,1,0,1,0,0,0,0
235694,0,0,0,1,0,0,0,0
235664,1,1,1,0,0,0,1,0
235665,1,1,1,0,0,0,1,0
235670,1,0,1,0,0,0,1,0
235666,1,1,1,0,0,0,0,0
235699,0,0,0,1,0,0,0,0
235705,0,0,0,0,0,1,0,1
235708,1,1,1,0,0,0,1,0
235441,0,0,0,1,0,0,0,0
235443,1,1,1,0,0,0,0,0
235444,1,1,1,0,0,0,1,0
235453,1,1,1,0,0,0,1,0
235454,0,1,0,1,0,0,0,0
235455,0,1,0,0,0,0,0,0
235459,1,1,1,0,0,0,1,0
235461,1,1,1,1,0,0,1,0
235469,0,0,0,1,0,0,0,0
235470,0,1,0,1,0,0,0,0
235473,1,1,1,0,0,0,1,0
235477,1,1,1,0,0,0,0,0
235478,0,0,0,1,0,1,0,0
235395,1,1,1,0,0,0,1,0
235482,0,0,0,0,0,0,1,0
235484,0,0,0,0,0,0,0,1
235495,1,1,1,0,0,0,1,0
235496,1,1,1,0,0,0,1,0
235499,1,1,1,1,0,0,1,0
235500,1,1,0,1,0,0,0,0
235502,0,1,0,1,0,0,0,0
235503,0,0,0,1,0,1,0,0
235504,1,1,0,0,0,1,1,0
235505,1,1,1,1,0,0,0,0
235506,1,0,1,0,0,0,1,0
235507,0,0,0,1,0,0,0,0
235508,1,1,1,0,0,0,0,0
235509,0,0,0,1,0,0,0,0
235510,1,1,1,0,0,0,0,0
235511,1,1,1,0,0,0,1,0
235512,0,0,0,1,0,0,0,0
235515,0,0,0,1,0,0,0,0
235456,0,0,0,1,0,0,0,0
235462,0,0,1,0,0,0,1,0
235468,0,1,1,0,0,1,0,0
235514,0,0,0,0,0,0,0,0
235497,0,0,0,0,0,0,0,0
235516,0,0,1,1,0,0,1,1
235517,0,0,0,1,0,0,0,0
235537,0,0,0,0,0,0,0,0
235363,0,0,0,0,0,1,0,0
235364,0,1,0,0,0,1,0,0
235366,0,1,0,1,0,1,0,0
235367,1,1,1,0,0,0,1,0
235368,1,0,1,0,0,0,1,0
235369,0,1,0,1,0,0,0,0
235370,0,0,0,1,0,0,0,0
235371,1,1,1,0,0,0,0,0
235373,0,0,0,1,0,0,0,0
235307,0,1,0,0,0,0,0,0
235382,0,1,1,0,0,1,0,0
235389,0,0,0,1,0,0,0,0
235390,1,1,1,0,0,0,1,0
235394,1,1,1,0,0,0,1,0
235397,1,1,1,1,0,0,1,0
235398,0,0,0,1,0,0,0,0
235402,1,1,1,0,0,0,0,0
235403,1,1,0,1,0,0,0,0
235404,0,1,0,0,0,0,0,0
235393,1,1,1,1,0,0,1,0
235406,1,1,1,1,0,0,1,0
235409,1,1,1,0,0,0,1,0
235410,0,1,0,1,0,0,0,0
235412,1,1,1,0,0,0,0,1
235413,0,1,1,0,0,1,1,1
235415,0,1,1,0,0,0,0,0
235424,1,0,0,1,0,1,0,0
235433,1,0,1,0,0,0,1,0
235438,0,0,0,1,0,0,0,0
235440,1,1,0,1,0,0,0,0
235243,1,1,1,0,0,0,1,0
235244,1,1,1,0,0,0,1,0
235245,0,1,0,1,0,1,0,0
235249,0,0,0,1,0,0,1,0
235248,0,0,0,1,0,0,0,0
235250,1,1,1,1,0,0,1,0
235251,0,0,1,1,0,0,0,0
235257,0,0,1,0,0,0,0,0
235263,0,0,0,1,0,0,0,0
235273,1,1,1,1,0,0,0,0
235282,0,0,0,0,0,1,0,0
235283,0,1,1,0,0,0,1,0
235276,1,1,1,0,0,0,1,0
235380,0,0,0,1,0,0,0,0
235360,0,0,0,0,0,0,0,0
235362,0,0,0,0,0,0,0,0
235378,0,0,0,1,0,0,0,0
235385,0,0,0,0,0,0,0,0
235387,0,0,0,1,0,0,0,0
235416,1,0,1,0,0,0,1,0
235291,1,1,0,1,0,0,0,0
235292,1,1,1,1,0,0,1,0
235302,1,1,1,0,0,0,1,0
235314,0,1,1,0,0,1,1,0
235333,0,0,0,0,0,1,0,0
235336,0,1,0,0,1,1,0,0
235348,1,1,1,0,0,0,1,0
201915,1,1,1,0,0,0,1,0
201790,1,1,1,1,0,0,1,0
234181,0,1,1,0,0,0,0,0
234182,0,0,0,0,1,0,0,0
234183,0,0,0,0,1,0,0,0
234184,0,1,1,0,0,0,1,0
234186,1,1,1,0,0,1,1,0
234187,1,1,1,0,0,1,1,0
234188,0,0,0,0,0,1,1,0
234189,0,0,1,0,0,0,0,0
234657,0,1,0,1,0,0,0,0
234671,0,0,0,1,0,0,0,0
234705,0,1,0,1,0,0,0,0
234707,0,0,0,0,0,0,0,0
234708,0,1,1,0,0,0,0,0
234907,1,0,1,1,0,1,0,0
234716,1,1,1,0,0,0,1,1
234944,0,0,0,0,0,1,0,0
234953,0,1,1,0,0,0,1,0
235063,1,1,1,1,0,0,1,0
235125,0,1,0,0,0,0,0,0
235132,0,1,1,0,0,1,1,1
235127,0,1,0,0,1,0,0,0
235133,1,1,1,0,0,0,1,0
235134,1,0,1,0,0,0,0,1
235139,1,0,0,1,0,1,0,0
235130,0,0,1,0,0,0,0,1
235163,1,1,1,0,0,0,1,0
235168,1,1,1,0,0,0,0,0
235169,1,1,1,0,0,0,0,0
235170,0,0,1,0,0,0,0,0
235175,0,1,0,1,0,0,0,0
235181,1,1,1,0,0,0,1,0
235182,1,1,1,0,0,0,1,0
235183,1,1,1,0,0,0,0,0
235184,0,1,0,0,1,0,0,0
235185,1,1,1,0,0,0,1,0
235186,0,0,0,0,0,0,0,0
235187,0,1,0,1,0,0,0,0
235188,1,1,1,0,0,0,1,0
235189,1,1,1,0,0,0,0,0
235190,1,1,1,0,0,0,1,0
235191,0,0,0,0,0,1,0,0
235192,0,1,1,0,0,1,1,0
235195,1,0,1,0,0,0,0,0
235196,1,1,1,0,0,0,1,0
235198,1,1,1,0,0,0,1,0
235200,1,1,1,0,0,0,1,0
235201,1,1,1,0,0,0,1,1
235202,0,1,1,0,0,0,1,0
235203,0,0,0,0,0,0,0,0
235207,0,0,1,0,0,0,0,0
235220,0,0,0,0,0,0,0,0
235225,0,0,0,1,0,0,0,0
235206,0,1,1,0,0,0,1,0
201738,1,1,1,0,0,0,1,0
201742,0,0,1,0,0,0,1,0
201743,1,1,0,1,0,0,0,0
201746,0,0,0,1,0,0,0,0
201749,0,0,0,1,0,0,0,0
201753,1,1,1,0,0,1,1,1
201763,0,1,0,0,1,0,0,0
201767,0,1,1,0,0,0,1,0
201427,1,1,1,0,0,0,1,0
201775,1,0,1,0,0,0,0,0
201781,1,1,1,0,0,0,0,0
201791,0,0,0,1,0,0,0,0
201794,1,1,1,0,0,0,1,0
201796,1,1,0,1,0,0,0,0
201800,0,0,0,1,0,0,0,0
201804,0,0,1,1,0,0,0,1
201806,0,0,0,1,0,0,0,0
201807,0,0,0,1,0,0,0,0
201782,1,1,1,0,0,0,1,0
201814,1,0,1,0,0,0,0,0
201797,0,0,1,0,0,0,0,0
201819,0,0,0,0,1,0,0,0
201820,1,1,1,1,0,0,1,0
201821,0,1,0,1,0,0,0,0
201824,1,1,1,0,0,0,0,0
201825,0,1,1,0,0,1,1,0
201827,0,0,0,1,0,1,0,0
201833,0,1,1,0,0,0,0,0
201840,0,0,0,1,0,1,0,0
201842,0,0,0,1,0,0,0,0
201844,0,1,1,0,0,1,1,1
201851,0,1,0,1,0,0,0,0
201852,1,1,1,1,0,0,1,0
201853,0,0,0,0,0,0,0,0
201854,0,1,0,1,0,1,0,0
201873,0,0,0,1,0,0,1,0
201874,0,0,0,1,0,0,0,0
201892,1,1,1,0,0,0,1,0
201593,0,0,0,0,0,1,1,0
201594,0,0,0,0,0,0,0,0
201600,1,1,1,0,0,1,0,1
201601,1,1,1,0,0,1,1,0
201602,1,1,1,0,0,0,0,0
201754,1,1,1,0,0,0,1,0
201608,0,1,1,0,0,0,0,0
201614,0,0,0,0,0,0,0,0
201616,0,0,1,0,0,0,0,0
201622,1,1,1,0,0,0,0,0
201623,1,1,1,0,0,0,1,0
201624,1,1,1,0,0,0,1,0
201629,0,1,0,0,0,1,1,0
201640,0,0,0,1,0,1,0,0
201630,1,1,1,0,0,0,1,0
201634,1,1,1,0,0,0,0,1
201642,0,0,0,1,0,1,0,0
201643,0,0,0,1,0,1,0,0
201647,1,1,1,0,0,0,1,0
201650,0,0,0,0,1,0,0,0
201659,1,1,1,0,0,0,1,0
201660,1,1,1,0,0,0,1,1
201662,1,1,1,0,0,0,0,0
201663,1,1,1,0,0,0,0,0
201666,1,0,0,1,0,1,0,0
201667,0,0,0,1,0,0,0,0
201686,1,1,1,0,0,0,1,0
201693,0,1,1,0,0,1,0,0
201696,0,0,0,0,0,0,0,0
201697,0,0,0,0,0,1,0,0
201698,1,0,0,1,0,1,0,0
201700,0,0,0,1,0,0,0,0
201702,1,1,0,1,0,0,0,0
201724,0,0,0,1,0,0,0,0
201725,0,1,0,1,0,0,0,0
201726,0,0,1,1,0,0,1,0
201727,0,0,1,0,0,0,1,0
201729,0,0,0,1,0,0,0,0
201045,1,1,1,0,0,0,1,0
201312,0,0,1,0,0,0,0,0
201314,1,1,1,0,0,0,1,0
201317,1,1,1,0,0,0,1,0
201364,1,1,1,0,0,0,1,0
201366,1,1,1,0,0,0,1,0
201370,1,1,1,0,0,0,1,0
201390,0,1,0,1,0,0,0,0
201392,1,1,1,0,0,0,1,0
201394,0,0,1,0,0,0,0,0
201395,1,1,1,0,0,0,0,0
201396,0,1,1,0,0,0,1,0
201397,0,1,0,0,1,0,0,0
201398,0,1,1,0,0,0,1,0
201399,0,1,0,0,1,0,0,0
201400,1,1,1,0,0,0,1,0
201403,0,0,0,0,0,1,0,0
201415,0,0,1,0,0,1,0,1
201420,0,0,0,1,0,0,0,0
201424,0,1,0,1,0,0,0,0
201393,1,1,1,0,0,0,1,0
201401,0,0,0,0,0,0,0,1
201542,0,0,1,0,0,1,1,0
201546,0,1,0,1,0,1,0,0
201551,0,0,0,1,0,0,0,0
201553,1,1,1,0,0,0,0,0
200320,0,0,0,0,0,1,0,1
201133,1,0,1,0,0,1,0,0
201195,1,1,1,0,0,0,1,0
201196,1,1,1,0,0,0,1,0
201197,1,1,1,0,0,0,1,0
201210,0,0,1,0,0,0,1,0
201211,0,1,0,1,0,0,0,0
201215,0,0,0,1,0,1,0,0
201225,1,1,1,0,0,0,0,1
201235,1,1,1,0,0,0,1,0
201227,0,1,1,0,0,1,0,0
201230,1,1,1,0,0,0,1,0
201250,0,1,0,0,1,0,0,0
201251,1,1,1,0,0,0,1,0
201261,0,0,0,0,0,0,0,0
201263,1,1,1,0,0,0,1,0
201267,0,0,0,1,0,1,0,0
201274,0,0,0,0,0,1,0,0
201285,0,0,0,0,0,1,0,1
200986,0,0,0,0,0,1,1,0
200989,0,1,1,0,0,1,1,1
200998,0,1,1,0,0,0,1,0
200999,0,1,1,0,0,0,0,0
201006,1,1,1,0,0,0,1,0
201017,1,0,1,0,0,1,0,0
201020,0,0,0,0,0,1,0,1
201022,0,1,0,1,0,0,0,0
201024,0,0,0,0,0,0,0,0
201026,0,0,0,0,0,1,0,0
201013,0,1,0,0,0,1,1,0
201012,0,1,1,0,0,0,0,0
201040,1,1,1,0,0,0,1,0
201041,1,1,1,0,0,0,1,0
201049,1,0,1,0,0,0,1,0
201076,0,0,0,0,0,1,0,1
201080,0,0,0,0,0,1,0,1
200791,0,0,1,0,1,0,0,0
200794,0,0,0,0,0,1,0,0
200798,1,1,1,0,0,0,1,0
200797,1,1,1,0,0,0,1,0
200796,0,0,1,0,0,0,0,0
200795,1,0,1,0,0,0,0,0
201095,1,1,0,1,0,0,0,0
201096,1,1,0,1,0,0,0,0
201097,0,0,0,1,0,1,0,0
201101,1,1,0,1,0,0,0,0
201102,1,1,1,0,0,0,1,1
201110,1,0,1,0,0,1,0,0
201121,0,1,1,0,0,0,1,0
201124,1,1,1,0,0,0,1,0
201125,1,1,1,0,0,0,1,0
201126,1,1,1,0,0,0,1,0
201127,0,0,0,0,0,1,0,1
200766,0,0,0,1,0,0,1,0
200768,0,0,0,0,0,0,0,0
200562,1,0,1,0,0,0,1,0
200563,0,0,1,0,0,1,1,0
200899,1,0,1,0,0,0,1,0
200771,1,0,1,0,0,0,1,0
200772,0,1,1,0,0,1,0,0
200786,1,0,1,0,0,0,1,0
200813,1,1,1,0,0,0,1,0
200826,1,1,1,0,0,0,1,0
200844,0,1,1,0,0,0,0,0
200847,1,1,1,0,0,0,0,0
200873,0,0,0,1,0,1,0,0
200875,1,0,1,0,0,0,1,0
200876,1,0,1,0,0,1,1,0
200885,1,0,1,0,0,1,0,0
200895,1,1,1,0,0,0,1,1
200907,0,1,1,0,0,0,1,0
200908,0,0,1,0,0,0,1,0
200909,0,0,0,0,0,1,1,0
200911,1,1,1,0,0,0,0,0
200912,1,0,0,0,0,1,0,0
200917,1,1,1,0,0,0,1,1
200918,0,1,1,0,1,0,0,0
200919,1,1,1,0,0,0,1,0
200920,1,1,1,0,0,0,1,0
200921,0,1,1,0,0,0,0,0
200922,0,1,1,0,0,0,0,0
200923,1,1,1,0,0,0,1,0
200924,1,1,1,0,0,0,1,0
200925,0,0,1,0,0,0,1,0
200926,1,1,1,0,0,0,1,0
200936,0,0,1,0,0,0,0,0
200937,0,0,1,0,0,0,1,0
200938,0,0,1,0,0,0,0,0
200939,0,0,0,0,0,0,0,0
200943,0,1,1,0,0,1,1,0
200944,1,1,1,0,0,0,1,0
200942,1,1,1,0,0,0,1,0
200945,0,1,1,0,0,0,1,0
200946,1,1,1,0,0,0,1,0
200947,0,1,1,0,0,0,0,0
200948,1,1,1,0,0,0,0,0
200949,0,0,1,0,0,0,1,0
200950,0,0,1,0,0,0,1,0
200956,1,1,1,0,0,0,0,1
200968,1,1,0,1,0,0,0,0
200970,1,0,0,1,0,1,0,0
200981,0,0,1,0,0,0,1,0
200982,1,1,1,0,0,0,0,1
200983,0,0,1,0,0,0,1,0
200257,1,1,1,0,0,0,1,0
200276,1,0,1,0,0,1,1,0
200279,0,1,1,0,0,0,0,0
200280,0,0,1,0,0,0,0,0
200204,0,0,0,0,0,1,0,0
199749,1,1,1,0,0,0,0,0
200231,0,0,0,1,0,0,0,0
200255,0,0,1,0,0,1,0,1
200277,1,1,1,0,0,0,0,0
200282,1,1,1,0,0,0,1,0
200306,1,1,1,0,0,0,1,0
200409,0,1,1,0,0,0,1,0
200405,1,0,1,0,0,0,1,0
200314,0,0,0,0,0,1,0,1
200367,1,1,1,0,0,0,1,0
200380,1,0,1,0,0,0,1,0
200382,1,0,1,0,0,0,1,0
200396,1,0,1,0,0,0,1,0
200400,0,0,0,0,0,1,1,0
200401,1,1,1,0,1,1,0,0
200404,1,0,1,0,0,0,1,0
200411,1,0,1,0,0,0,1,0
200415,0,1,1,0,0,0,0,0
200416,1,0,0,1,0,1,0,0
200433,0,1,0,1,0,0,0,0
200434,0,0,0,1,0,0,0,0
200437,1,0,1,0,0,0,1,0
200452,1,0,1,0,0,0,1,0
200490,1,1,1,0,0,0,1,0
200610,0,1,0,1,0,0,1,0
200611,0,0,0,1,0,0,0,0
200612,1,1,1,1,0,0,1,0
200613,0,1,0,1,0,0,0,0
200615,1,1,1,1,0,0,0,0
200616,1,1,1,0,0,0,0,0
200617,0,0,0,1,0,0,0,0
200618,0,1,0,1,0,0,0,0
200619,0,0,0,1,0,0,0,0
200620,0,0,0,1,0,0,0,0
200622,0,0,0,0,0,0,0,0
200623,0,0,0,1,0,0,0,0
200624,0,1,0,1,0,1,0,0
200625,0,0,0,1,0,0,0,0
200627,1,1,1,0,0,0,1,0
200628,1,1,1,0,0,0,1,0
200630,0,1,0,1,0,0,0,0
200632,1,1,0,1,0,0,0,0
200633,1,1,0,1,0,0,0,0
200634,0,1,0,1,0,0,0,0
200641,1,0,1,0,0,0,1,0
200677,1,0,1,0,0,1,0,1
200684,1,0,1,1,0,1,0,0
200714,0,0,0,0,0,0,0,0
200764,0,0,1,0,1,0,0,0
200236,0,0,0,0,0,1,0,1
200238,1,1,1,0,0,0,1,0
200240,0,1,1,0,0,1,1,0
200239,0,1,1,0,0,0,1,0
200242,1,0,1,0,0,0,0,0
200247,1,1,1,1,0,0,0,0
200230,1,0,1,0,0,1,0,0
200253,0,0,1,0,0,0,1,0
200259,1,1,1,0,0,0,0,0
200260,1,1,1,0,0,1,1,0
200261,1,1,1,0,0,1,1,0
200262,1,1,1,0,0,0,1,0
200263,0,0,0,0,0,1,0,1
200264,0,0,1,0,0,0,0,0
200266,0,0,1,0,0,0,0,0
200268,0,0,1,0,0,0,1,0
200271,1,1,1,0,0,0,1,0
200272,1,1,1,1,0,0,1,0
200273,1,1,1,0,0,0,1,1
200274,0,0,1,0,0,0,0,0
200275,0,0,1,0,0,0,1,0
200278,1,1,1,0,0,0,1,0
200308,1,1,1,0,0,0,0,0
200319,0,0,0,0,0,0,0,0
197893,1,1,1,0,0,0,0,0
197871,1,1,1,0,0,0,1,1
200330,1,1,1,0,0,0,1,0
200334,1,1,1,0,0,0,1,0
